,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,George Lynch,1993-94,23.0,['LAL' 'VAN' 'PHI' 'CHH' 'NOH'],NBA,SF,82.0,80.0,32.3,4.1,8.6,0.508,0.6,1.8,0.417,4.1,8.1,0.512,0.508,1.5,2.4,0.739,3.1,4.9,7.8,2.0,2.0,0.5,1.8,3.3,9.6,0,30.0,20.0,9.0,7.0,4.0,26.1,['UNC'],https://www.basketball-reference.com/req/202106291/images/headshots/lynchge01.jpg,0,0,0,12,1993,
0,Robin Lopez,2008-09,20.0,['PHO' 'NOH' 'POR' 'NYK' 'CHI' 'MIL' 'WAS' 'ORL' 'CLE'],NBA,C,82.0,82.0,31.7,5.3,10.1,0.64,0.5,1.6,0.5,5.3,9.9,0.649,0.653,2.4,3.0,0.818,4.0,4.6,8.5,1.9,0.4,1.7,1.7,2.4,11.8,0,30.0,20.0,11.0,3.0,8.0,27.4,['STANFORD'],https://www.basketball-reference.com/req/202106291/images/headshots/lopezro01.jpg,0,0,0,15,2008,
0,Priest Lauderdale,1996-97,23.0,['ATL' 'DEN'],NBA,C,39.0,0.0,8.8,1.4,3.3,0.551,0.0,0.0,0.0,1.4,3.3,0.557,0.551,1.0,1.8,0.565,0.7,1.9,2.6,0.5,0.2,0.4,1.2,1.6,3.7,0,16.0,7.0,4.0,2.0,3.0,14.5,['CENTRALST'],,0,0,0,28,1996,
0,Bill Ligon,1974-75,22.0,['DET'],NBA,SG,38.0,,7.2,1.4,3.8,0.385,,,,,,,,0.4,0.7,0.64,0.4,0.3,0.7,0.7,0.2,0.2,,0.8,3.3,0,15.0,4.0,4.0,1.0,2.0,,['VANDY'],,0,0,0,15,1974,
0,Kevin Loughery,1962-63,22.0,['DET' 'TOT' 'BAL' 'PHI'],NBA,SG,82.0,,39.2,9.0,20.5,0.441,,,,,,,,4.7,5.8,0.849,,,4.6,5.3,,,,4.0,22.6,1,43.0,14.0,14.0,,,,['BOSTONCOLL' 'STJOHNS'],https://www.basketball-reference.com/req/202106291/images/headshots/loughke01.jpg,0,0,0,1,1961,
0,Carl Landry,2007-08,24.0,['HOU' 'TOT' 'SAC' 'NOH' 'GSW' 'PHI'],NBA,PF,81.0,29.0,37.6,7.0,13.5,0.616,0.2,0.4,0.462,7.0,13.4,0.619,0.616,4.5,5.4,0.839,2.4,4.1,6.5,0.9,1.0,0.9,1.8,3.1,18.0,1,31.0,14.0,5.0,4.0,4.0,25.7,['PURDUE'],https://www.basketball-reference.com/req/202106291/images/headshots/landrca01.jpg,0,0,0,1,2007,
0,John Logan,1946-47,26.0,['STB' 'TRI'],BAA,,62.0,,,4.9,17.1,0.346,,,,,,,,4.2,5.7,0.791,,,4.5,4.8,,,,3.4,14.1,0,28.0,,8.0,,,,,,0,0,0,,,
0,Clifford Lett,1989-90,24.0,['CHI' 'SAS'],NBA,PG,7.0,0.0,14.1,2.0,4.1,0.483,0.0,0.1,0.0,2.0,4.0,0.5,0.483,0.9,1.3,0.667,0.1,0.9,1.0,1.0,0.3,0.1,1.1,2.0,4.9,0,11.0,3.0,2.0,1.0,1.0,7.5,['FLORIDA'],,0,0,0,,,
0,Travis Leslie,2011-12,21.0,['LAC'],NBA,SG,10.0,0.0,4.5,0.5,1.4,0.357,0.0,0.0,,0.5,1.4,0.357,0.357,0.4,0.9,0.444,0.6,0.3,0.9,0.5,0.2,0.2,0.2,0.4,1.4,0,6.0,3.0,2.0,1.0,1.0,7.1,['GEORGIA'],https://www.basketball-reference.com/req/202106291/images/headshots/leslitr01.jpg,0,0,0,17,2011,
0,Ian Lockhart,1990-91,23.0,['PHO'],NBA,SF,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,4.0,,,,,3.7,['TENNESSEE'],,0,0,0,,,
0,Ron Lee,1976-77,24.0,['PHO' 'TOT' 'NOJ' 'ATL' 'DET'],NBA,PG,82.0,7.0,25.9,5.1,11.6,0.452,0.7,1.8,0.393,5.1,11.6,0.452,0.452,2.1,2.8,0.746,1.2,2.4,3.6,5.6,2.7,0.4,2.9,3.5,12.2,1,33.0,15.0,15.0,9.0,3.0,25.9,['OREGON'],,0,0,0,10,1976,
0,Mo Layton,1971-72,23.0,['PHO' 'TOT' 'POR' 'MMT' 'NYK' 'SAS'],NBA,PG,80.0,,23.1,3.8,9.0,0.506,0.0,0.0,,3.8,9.0,0.506,0.506,1.5,2.1,1.0,0.3,1.2,2.1,3.1,0.5,0.3,2.3,2.7,9.1,1,37.0,5.0,12.0,3.0,1.0,13.4,,,0,0,0,13,1971,
0,John Laskowski,1975-76,22.0,['CHI'],NBA,SG,71.0,,22.1,4.0,9.7,0.412,,,,,,,,1.2,1.7,0.9,0.7,2.4,3.1,0.9,0.8,0.1,,1.3,9.2,0,29.0,9.0,5.0,5.0,2.0,,['INDIANA'],,0,0,0,14,1975,
0,Hank Lefkowitz,1946-47,23.0,['CLR'],BAA,,24.0,,,0.9,4.8,0.193,,,,,,,,0.3,0.5,0.538,,,,0.2,,,,1.5,2.1,0,10.0,,,,,,,,0,0,0,,,
0,Jake LaRavia,2022-23,21.0,['MEM'],NBA,PF,35.0,0.0,11.8,1.1,2.7,0.389,0.7,2.0,0.338,0.4,0.7,0.542,0.516,0.2,0.3,0.778,0.5,1.3,1.8,0.6,0.3,0.1,0.5,1.4,3.0,0,13.0,9.0,3.0,1.0,1.0,14.0,['INDIANAST' 'WAKE'],https://www.basketball-reference.com/req/202106291/images/headshots/laravja01.jpg,0,0,0,19,2022,
0,Leary Lentz,1967-68,22.0,['HSM' 'TOT' 'NYA'],ABA,SF,78.0,,32.1,4.4,10.8,0.418,0.0,0.0,0.0,4.4,10.8,0.42,0.418,1.9,2.8,0.767,1.5,2.6,8.3,1.1,,,1.2,2.2,10.7,1,24.0,17.0,2.0,,,,['HOUSTON'],,0,0,0,,,
0,Kawhi Leonard,2011-12,20.0,['SAS' 'TOR' 'LAC'],NBA,SF,74.0,74.0,34.1,9.3,19.9,0.522,2.2,5.7,0.443,7.5,14.2,0.579,0.576,6.3,7.2,0.886,1.6,6.1,7.3,5.2,2.3,1.0,2.6,2.0,27.1,0,45.0,16.0,10.0,7.0,6.0,39.8,['SANDIEGOST'],https://www.basketball-reference.com/req/202106291/images/headshots/leonaka01.jpg,5,2,0,15,2011,1.0
0,Maurice Lucas,1974-75,22.0,['SSL' 'TOT' 'KEN' 'POR' 'NJN' 'NYK' 'PHO' 'LAL' 'SEA'],ABA,C,86.0,74.0,38.0,9.0,19.6,0.504,0.1,0.4,0.5,9.0,19.2,0.506,0.504,4.2,5.5,0.802,3.8,11.3,15.1,3.8,1.1,1.2,4.0,3.9,20.4,1,46.0,26.0,10.0,6.0,6.0,36.2,['MARQUETTE'],https://www.basketball-reference.com/req/202106291/images/headshots/lucasma01.jpg,5,1,0,14,1974,2.0
0,Rock Lee,1981-82,26.0,['SDC'],NBA,C,2.0,0.0,5.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,2.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.5,1.0,0,2.0,1.0,2.0,,,2.0,['CALIFORNIA' 'SANDIEGOST'],,0,0,0,,,
0,Fat Lever,1982-83,22.0,['POR' 'DEN' 'DAL'],NBA,PG,82.0,82.0,38.7,7.9,17.2,0.473,0.5,1.7,0.414,7.7,16.3,0.486,0.477,3.8,4.8,0.804,2.9,6.7,9.3,8.0,2.7,0.8,2.7,2.8,19.8,0,38.0,22.0,23.0,10.0,3.0,38.0,['ARIZONAST'],https://www.basketball-reference.com/req/202106291/images/headshots/leverfa01.jpg,2,0,0,11,1982,43.0
0,Meyers Leonard,2012-13,20.0,['POR' 'MIA' 'MIL'],NBA,C,74.0,49.0,21.9,3.2,7.1,0.59,1.4,3.7,0.45,2.1,3.9,0.673,0.66,1.0,1.3,0.938,1.3,4.5,5.1,1.5,0.3,0.6,1.3,3.0,8.4,0,24.0,16.0,4.0,3.0,3.0,19.5,['ILLINOIS'],https://www.basketball-reference.com/req/202106291/images/headshots/leoname01.jpg,0,0,0,11,2012,
0,Chuck Lloyd,1970-71,23.0,['CAR'],ABA,,14.0,,8.4,1.6,3.6,0.451,0.0,0.0,,1.6,3.6,0.451,0.451,1.4,2.1,0.667,1.0,0.8,1.8,0.4,,,0.1,1.8,4.7,0,11.0,5.0,3.0,,,,,,0,0,0,6,1970,
0,Kevin Lynch,1991-92,23.0,['CHH'],NBA,SG,55.0,8.0,14.9,1.7,4.1,0.508,0.1,0.1,0.375,1.6,3.9,0.517,0.508,0.7,1.0,0.761,0.5,1.0,1.5,1.5,0.7,0.2,0.8,1.9,4.1,0,12.0,5.0,6.0,3.0,2.0,11.9,['MINNESOTA'],,0,0,0,1,1991,
0,Isaiah Livers,2021-22,23.0,['DET'],NBA,SF,52.0,22.0,23.1,2.3,5.5,0.456,1.4,3.9,0.422,0.9,1.6,0.541,0.606,0.6,0.8,0.857,0.8,2.2,3.0,1.1,0.7,0.5,0.8,2.0,6.7,0,18.0,11.0,3.0,4.0,3.0,17.4,['MICHIGAN'],https://www.basketball-reference.com/req/202106291/images/headshots/liveris01.jpg,0,0,0,12,2021,
0,Lewis Lloyd,1981-82,22.0,['GSW' 'HOU' 'TOT' 'PHI'],NBA,SG,82.0,82.0,31.4,7.4,14.4,0.569,0.0,0.2,0.25,7.4,14.3,0.569,0.569,2.9,3.6,0.843,1.9,2.5,4.0,3.9,1.2,0.5,3.0,2.6,17.8,1,38.0,13.0,12.0,5.0,3.0,32.4,['DRAKE'],,0,0,0,7,1981,2.0
0,Skal Labissière,2016-17,20.0,['SAC' 'TOT' 'POR'],NBA,PF,60.0,28.0,20.7,3.5,7.6,0.684,0.3,0.9,1.0,3.5,6.8,0.647,0.737,1.6,2.2,0.805,2.0,3.4,5.1,1.3,0.5,0.9,1.2,2.7,8.8,1,32.0,15.0,8.0,3.0,5.0,27.4,['KENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/labissk01.jpg,0,0,0,28,2016,
0,Jeff Lamp,1981-82,22.0,['POR' 'TOT' 'MIL' 'SAS' 'LAL'],NBA,SF,74.0,2.0,20.7,4.5,9.0,0.51,0.1,0.6,0.5,4.4,8.5,0.52,0.51,1.9,2.3,1.0,0.8,2.0,2.8,1.8,0.6,0.1,1.3,2.2,11.1,1,25.0,8.0,6.0,2.0,2.0,22.0,['VIRGINIA'],,0,1,0,15,1981,
0,Jock Landale,2021-22,26.0,['SAS' 'PHO'],NBA,C,69.0,4.0,14.2,2.6,4.9,0.528,0.5,1.6,0.326,2.3,3.7,0.626,0.566,1.1,1.5,0.829,1.7,2.3,4.1,1.0,0.2,0.4,0.9,1.8,6.6,0,26.0,11.0,5.0,2.0,2.0,25.6,['STMARYSCA'],https://www.basketball-reference.com/req/202106291/images/headshots/landajo01.jpg,0,0,0,,,
0,Ryan Lorthridge,1994-95,22.0,['GSW'],NBA,SG,37.0,2.0,18.2,2.9,6.0,0.475,0.1,0.4,0.214,2.8,5.6,0.493,0.482,1.5,2.4,0.648,0.6,1.3,1.9,2.7,0.8,0.0,1.5,1.1,7.4,0,18.0,6.0,8.0,3.0,1.0,17.8,['JACKSONST'],,0,0,0,,,
0,Gani Lawal,2010-11,22.0,['PHO'],NBA,PF,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,,,,,-0.4,['GATECH'],https://www.basketball-reference.com/req/202106291/images/headshots/lawalga01.jpg,0,0,0,16,2010,
0,Dave Lee,1967-68,25.0,['OAK' 'NOB'],ABA,SF,54.0,,13.9,2.3,5.1,0.453,0.0,0.1,0.333,2.3,5.0,0.456,0.457,2.2,2.6,0.857,0.8,0.0,3.4,0.4,,,0.8,1.5,6.9,0,29.0,6.0,1.0,,,,['SANFRAN'],,0,0,0,7,1964,
0,Kevin Love,2008-09,20.0,['MIN' 'CLE' 'TOT' 'MIA'],NBA,C,81.0,77.0,39.0,8.6,19.3,0.47,2.6,7.0,0.417,6.7,14.1,0.632,0.553,6.9,8.4,0.904,4.5,10.7,15.2,4.4,0.9,0.6,2.5,2.8,26.1,1,51.0,31.0,10.0,4.0,4.0,41.0,['UCLA'],https://www.basketball-reference.com/req/202106291/images/headshots/loveke01.jpg,5,1,0,5,2008,3.0
0,Clyde Lee,1966-67,22.0,['SFW' 'GSW' 'TOT' 'ATL' 'PHI'],NBA,C,82.0,,34.4,4.5,10.9,0.471,,,,,,,,3.6,4.3,0.821,3.7,7.6,14.5,1.6,0.5,0.4,,4.0,11.9,1,35.0,30.0,7.0,2.0,3.0,,['VANDY'],https://www.basketball-reference.com/req/202106291/images/headshots/leecl01.jpg,1,0,0,3,1966,
0,Gary Leonard,1989-90,22.0,['MIN' 'ATL'],NBA,C,22.0,0.0,5.8,0.8,1.4,0.667,0.0,0.0,0.0,0.8,1.4,0.667,0.667,0.5,1.0,1.0,0.6,0.8,1.2,0.2,0.2,0.4,0.4,1.2,2.0,0,6.0,4.0,1.0,1.0,3.0,5.3,['MISSOURI'],,0,0,0,7,1989,
0,Courtney Lee,2008-09,23.0,['ORL' 'NJN' 'HOU' 'BOS' 'TOT' 'MEM' 'CHO' 'NYK' 'DAL'],NBA,SG,81.0,74.0,33.5,4.8,10.9,0.492,1.5,3.7,0.447,3.7,7.7,0.543,0.616,1.9,2.2,0.919,0.8,2.8,3.5,2.4,1.3,0.4,1.1,2.0,12.5,1,30.0,10.0,9.0,6.0,3.0,26.0,['WKENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/leeco01.jpg,0,0,0,22,2008,
0,Damion Lee,2017-18,25.0,['ATL' 'GSW' 'PHO'],NBA,SG,74.0,36.0,29.0,4.3,10.4,0.467,1.7,4.9,0.445,3.1,6.1,0.638,0.608,2.2,2.6,0.909,0.7,4.2,4.9,2.7,1.3,0.1,1.4,2.4,12.7,0,31.0,15.0,9.0,4.0,1.0,26.4,['DREXEL' 'LOUISVILLE'],https://www.basketball-reference.com/req/202106291/images/headshots/leeda03.jpg,0,1,0,,,
0,Russ Lee,1972-73,23.0,['MIL' 'NOJ'],NBA,SF,46.0,,9.3,1.9,5.1,0.404,,,,,,,,0.7,0.9,0.744,1.0,1.1,2.1,0.8,0.7,0.2,,1.1,4.3,0,12.0,5.0,6.0,2.0,2.0,,['MARSHALL'],,0,0,0,6,1972,
0,George Lehmann,1967-68,25.0,['STL' 'TOT' 'ATL' 'LAS' 'NYA' 'MMF' 'CAR' 'MMP' 'MMT'],NBA,PG,83.0,,43.1,6.7,16.6,0.499,1.9,5.6,0.403,5.1,11.7,0.541,0.555,4.1,5.1,0.947,0.8,2.1,2.8,7.8,0.4,0.1,4.4,3.3,18.9,1,47.0,6.0,15.0,1.0,,,,,0,0,0,,,
0,Shawn Long,2016-17,24.0,['PHI'],NBA,C,18.0,0.0,13.0,3.4,6.1,0.56,0.4,1.1,0.368,3.0,5.0,0.6,0.592,1.1,1.9,0.543,2.3,2.4,4.7,0.7,0.5,0.5,0.7,2.7,8.2,0,18.0,10.0,2.0,2.0,3.0,17.2,['ULALA'],https://www.basketball-reference.com/req/202106291/images/headshots/longsh01.jpg,0,0,0,,,
0,Zach Lofton,2018-19,26.0,['DET'],NBA,SG,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,,,,1.0,,-0.7,['ILLINOISST' 'TXSOUTH' 'NMSTATE'],https://www.basketball-reference.com/req/202106291/images/headshots/loftoza01.jpg,0,0,0,,,
0,Rudy LaRusso,1959-60,22.0,['MNL' 'LAL' 'SFW'],NBA,PF,80.0,,37.1,7.6,18.0,0.466,,,,,,,,6.6,8.4,0.794,,,10.4,2.6,,,,4.3,21.8,0,50.0,21.0,9.0,,,,['DARTMOUTH'],https://www.basketball-reference.com/req/202106291/images/headshots/larusru01.jpg,5,0,0,4,1959,
0,Dave Lattin,1967-68,24.0,['SFW' 'PHO' 'PTC' 'MMT'],NBA,PF,71.0,,23.2,5.1,9.5,0.544,0.0,0.1,0.0,5.1,9.4,0.545,0.544,2.3,3.8,0.756,2.1,4.5,6.6,0.9,,,2.0,3.0,12.6,0,40.0,18.0,4.0,,,,['UTEP'],,0,0,0,10,1967,
0,Willie Long,1971-72,21.0,['FLO' 'DNR'],ABA,PF,82.0,,25.7,4.7,11.3,0.442,0.0,0.0,0.0,4.7,11.3,0.442,0.442,3.3,4.0,0.831,2.4,4.7,6.8,1.2,0.7,0.2,1.9,3.0,12.6,0,30.0,20.0,5.0,3.0,,4.1,['NMEXICO'],,0,0,0,18,1971,
0,Ray Lumpp,1948-49,25.0,['TOT' 'INJ' 'NYK' 'BLB'],BAA,,64.0,,27.0,4.9,13.2,0.404,,,,,,,,3.8,4.7,1.0,,,3.7,3.4,,,,3.3,13.5,1,27.0,5.0,16.0,,,,['NEWYORKU'],,0,0,0,,1948,
0,Felipe López,1998-99,24.0,['VAN' 'TOT' 'WAS' 'MIN'],NBA,SG,70.0,48.0,25.9,3.6,8.1,0.454,0.6,1.0,0.565,3.3,7.1,0.469,0.497,1.9,2.9,0.732,1.5,2.8,3.5,1.6,1.0,0.5,1.7,2.7,9.3,1,26.0,11.0,6.0,4.0,3.0,24.6,['STJOHNS'],,0,0,0,24,1998,
0,Stu Lantz,1968-69,22.0,['SDR' 'HOU' 'DET' 'TOT' 'NOJ' 'LAL'],NBA,SG,82.0,,38.2,7.1,15.9,0.456,,,,,,,,6.3,7.9,0.899,1.4,1.6,5.0,4.2,0.8,0.2,,2.9,20.6,1,43.0,12.0,14.0,5.0,2.0,,['NEBRASKA'],https://www.basketball-reference.com/req/202106291/images/headshots/lantzst01.jpg,0,0,0,1,1968,
0,Rob Lock,1988-89,22.0,['LAC'],NBA,PF,20.0,0.0,5.5,0.5,1.6,0.281,0.0,0.0,,0.5,1.6,0.281,0.281,0.6,0.8,0.8,0.7,0.9,1.6,0.2,0.2,0.2,0.7,0.8,1.5,0,6.0,6.0,2.0,3.0,2.0,5.4,['KENTUCKY'],,0,0,0,1,1988,
0,Riney Lochmann,1967-68,23.0,['DLC'],ABA,SF,63.0,,15.8,1.9,4.7,0.44,0.1,0.2,0.375,1.9,4.6,0.443,0.449,1.0,1.6,0.62,1.3,2.2,3.4,1.0,,,0.8,2.3,4.9,0,18.0,13.0,5.0,,,,['KANSAS'],,0,0,0,,,
0,Stéphane Lasme,2007-08,25.0,['TOT' 'GSW' 'MIA'],NBA,"PF,SF",16.0,4.0,20.2,2.1,4.7,0.451,0.0,0.0,,2.1,4.7,0.451,0.451,1.3,2.1,0.594,1.7,1.8,3.5,0.2,0.9,1.5,1.0,2.3,5.5,1,12.0,9.0,1.0,2.0,3.0,9.2,['UMASS'],,0,0,0,16,2007,
0,Kira Lewis Jr.,2020-21,19.0,['NOP'],NBA,PG,54.0,0.0,16.7,2.5,6.2,0.455,0.7,2.4,0.441,1.9,4.0,0.523,0.54,0.8,0.9,0.864,0.4,1.3,1.6,2.3,0.7,0.2,1.1,1.6,6.4,0,21.0,6.0,6.0,4.0,2.0,16.8,['ALABAMA'],https://www.basketball-reference.com/req/202106291/images/headshots/lewiski01.jpg,0,0,0,13,2020,
0,Scottie Lewis,2021-22,21.0,['CHO'],NBA,SG,2.0,0.0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0,1.0,,1.0,1.0,,1.6,['FLORIDA'],https://www.basketball-reference.com/req/202106291/images/headshots/lewissc01.jpg,0,0,0,26,2021,
0,Maciej Lampe,2003-04,18.0,['PHO' 'TOT' 'NOH' 'NOK' 'HOU'],NBA,C,37.0,0.0,12.4,2.0,4.2,0.489,0.1,0.2,0.667,2.0,4.0,0.512,0.489,0.5,0.8,0.769,0.8,2.0,2.7,1.0,0.2,0.2,0.7,1.5,4.6,1,17.0,8.0,2.0,2.0,1.0,11.2,,,0,0,0,1,2003,
0,Raül López,2003-04,23.0,['UTA'],NBA,PG,82.0,15.0,19.7,2.7,6.3,0.431,0.6,1.5,0.444,2.4,5.3,0.458,0.496,1.2,1.4,0.863,0.3,1.6,1.9,4.0,0.8,0.1,2.1,2.5,7.0,0,25.0,9.0,11.0,4.0,2.0,24.8,,,0,0,0,24,2001,
0,Sam Lacey,1970-71,22.0,['CIN' 'KCO' 'KCK' 'TOT' 'NJN' 'CLE'],NBA,C,82.0,33.0,41.7,6.0,13.8,0.6,0.0,0.2,0.222,6.0,13.8,0.6,0.6,2.7,3.5,0.786,3.7,11.4,14.2,5.7,1.7,2.3,3.0,3.8,14.2,1,28.0,26.0,14.0,8.0,7.0,26.5,['NMSTATE'],https://www.basketball-reference.com/req/202106291/images/headshots/laceysa01.jpg,1,0,0,5,1970,9.0
0,Ted Luckenbill,1961-62,22.0,['PHW' 'SFW'],NBA,PF,67.0,,10.1,1.3,3.4,0.382,,,,,,,,0.7,1.1,0.645,,,2.8,0.4,,,,1.7,3.1,0,14.0,10.0,4.0,,,,['HOUSTON'],,0,0,0,10,1961,
0,Mike Lewis,1968-69,22.0,['TOT' 'INA' 'MNP' 'PTP' 'PTC' 'CAR'],ABA,C,83.0,,34.6,6.4,12.9,0.54,0.0,0.1,0.0,6.4,12.9,0.54,0.54,3.4,4.6,0.805,5.2,9.4,14.6,3.9,0.0,0.0,3.1,4.0,16.2,1,39.0,26.0,10.0,,,,['DUKE'],,2,0,0,10,1968,1.0
0,Shane Larkin,2013-14,21.0,['DAL' 'NYK' 'BRK' 'BOS'],NBA,PG,78.0,22.0,24.5,2.8,6.4,0.442,0.6,1.6,0.361,2.3,5.1,0.481,0.481,1.1,1.4,0.865,0.4,1.9,2.3,4.4,1.2,0.2,1.9,2.0,7.3,0,20.0,11.0,14.0,5.0,2.0,19.4,['MIAMIFL'],https://www.basketball-reference.com/req/202106291/images/headshots/larkish01.jpg,0,0,0,18,2013,
0,Randy Livingston,1996-97,21.0,['HOU' 'ATL' 'PHO' 'GSW' 'SEA' 'NOH' 'LAC' 'UTA' 'CHI'],NBA,PG,79.0,15.0,22.0,5.0,8.0,0.625,0.3,0.8,0.625,5.0,8.0,0.625,0.625,2.0,2.0,1.0,0.7,2.0,2.0,3.0,2.0,0.2,1.6,1.8,12.0,0,23.0,8.0,7.0,3.0,2.0,19.7,['LSU'],,0,0,0,13,1996,
0,Nassir Little,2019-20,19.0,['POR'],NBA,PF,54.0,23.0,25.9,3.5,7.5,0.467,1.2,3.7,0.367,2.2,3.8,0.584,0.551,1.6,2.2,0.8,1.4,4.2,5.6,1.3,0.6,0.9,1.0,2.0,9.8,0,30.0,14.0,6.0,4.0,3.0,26.9,['UNC'],https://www.basketball-reference.com/req/202106291/images/headshots/littlna01.jpg,0,0,0,25,2019,
0,Barry Leibowitz,1967-68,22.0,['TOT' 'PTP' 'NJA' 'OAK'],ABA,"PG,SG",82.0,,29.5,4.1,12.0,0.401,0.1,0.7,0.333,4.1,11.7,0.403,0.406,3.4,4.3,0.867,,,3.0,4.5,,,3.1,2.8,11.5,1,29.0,11.0,5.0,,,,['LONGISLAND'],,0,0,0,5,1967,
0,Bob Lackey,1972-73,23.0,['NYA'],ABA,SG,68.0,,17.4,2.3,5.2,0.431,0.0,0.1,0.4,2.2,5.1,0.431,0.434,1.5,2.5,0.593,1.0,1.5,2.4,2.0,0.3,0.0,1.8,2.5,6.0,0,21.0,8.0,7.0,1.0,,1.7,['MARQUETTE'],,0,0,0,8,1972,
0,Trajan Langdon,1999-00,23.0,['CLE'],NBA,SG,65.0,5.0,17.2,2.1,4.8,0.431,0.8,1.9,0.421,1.3,2.9,0.444,0.513,1.1,1.2,1.0,0.4,1.2,1.5,1.4,0.6,0.1,0.9,1.8,6.0,0,31.0,7.0,6.0,3.0,2.0,29.7,['DUKE'],,0,0,0,11,1999,
0,Steve Lingenfelter,1982-83,24.0,['WSB' 'SAS'],NBA,PF,7.0,0.0,7.6,0.6,0.9,1.0,0.0,0.0,,0.6,0.9,1.0,1.0,0.0,0.7,0.0,1.0,1.6,1.7,0.6,0.1,0.4,0.7,2.3,1.1,0,4.0,6.0,1.0,,1.0,1.5,['MINNESOTA' 'SDAKOTAST'],,0,0,0,21,1981,
