,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Chris Johnson,2010-11,25.0,['TOT' 'POR' 'BOS' 'NOH' 'MIN'],NBA,C,30.0,1.0,11.7,1.6,2.6,0.667,0.0,0.0,,1.6,2.6,0.667,0.667,1.3,1.8,1.0,1.1,2.1,3.1,0.3,0.7,0.9,1.1,1.9,3.9,1,15.0,13.0,2.0,4.0,6.0,15.5,['LSU'],https://www.basketball-reference.com/req/202106291/images/headshots/johnsch03.jpg,0,0,0,,,
0,Cedric Jackson,2009-10,23.0,['TOT' 'CLE' 'SAS' 'WAS'],NBA,PG,12.0,0.0,9.8,1.0,2.8,0.364,0.3,0.8,0.333,0.8,2.0,0.4,0.409,1.0,1.3,0.75,0.3,1.0,1.3,2.0,1.0,0.7,2.0,1.3,3.0,1,8.0,3.0,4.0,3.0,2.0,4.9,['STJOHNS' 'CLEVST'],,0,0,0,,,
0,Yvon Joseph,1985-86,28.0,['NJN'],NBA,C,1.0,0.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,2.0,,,,,1.6,['GATECH'],,0,0,0,12,1985,
0,Stew Johnson,1967-68,23.0,['TOT' 'KEN' 'NJA' 'NYA' 'HSM' 'PTP' 'PTC' 'CAR' 'SDA' 'MMS' 'SDS' 'SAA'],ABA,PF,84.0,,36.9,9.6,21.9,0.447,0.9,2.5,0.429,9.2,20.2,0.461,0.461,2.7,3.4,0.941,2.7,5.4,8.1,2.2,1.3,0.6,2.4,3.2,22.1,1,62.0,20.0,8.0,2.0,1.0,20.9,['MURRAYST'],,3,0,0,1,1966,
0,Jumaine Jones,1999-00,20.0,['PHI' 'CLE' 'BOS' 'LAL' 'CHA' 'PHO'],NBA,SF,81.0,42.0,27.6,3.9,9.7,0.448,1.5,4.4,0.5,2.9,5.8,0.498,0.537,1.2,1.6,1.0,1.5,4.5,6.0,1.4,0.9,0.6,1.3,2.6,10.5,0,31.0,15.0,5.0,5.0,6.0,27.5,['GEORGIA'],,0,0,0,27,1999,
0,Marko Jarić,2000-01,22.0,['LAC' 'MIN' 'MEM'],Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),75.0,56.0,33.1,3.8,9.1,0.43,1.1,3.0,0.393,2.7,6.1,0.451,0.475,1.6,2.2,0.761,0.8,2.8,3.2,6.1,1.7,0.4,2.0,2.5,9.9,0,25.0,10.0,12.0,6.0,3.0,25.6,,https://www.basketball-reference.com/req/202106291/images/headshots/jaricma01.jpg,0,0,0,1,2000,
0,Walter Jordan,1980-81,24.0,['CLE'],NBA,SF,30.0,,6.9,1.0,2.5,0.387,0.0,0.0,,1.0,2.5,0.387,0.387,0.3,0.6,0.588,0.8,0.6,1.4,0.4,0.4,0.2,0.6,1.2,2.3,0,8.0,5.0,3.0,2.0,1.0,8.2,['PURDUE'],,0,0,0,18,1978,
0,Aaron James,1974-75,22.0,['NOJ'],NBA,SF,80.0,,26.5,5.4,10.8,0.497,,,,,,,,2.0,2.7,0.781,2.0,3.2,5.3,1.4,0.5,0.3,1.6,3.2,12.2,0,36.0,16.0,5.0,4.0,2.0,23.9,,,0,0,0,10,1974,
0,Charles Jenkins,2011-12,22.0,['GSW' 'TOT' 'PHI'],NBA,PG,59.0,28.0,17.5,2.5,5.7,0.447,0.1,0.4,0.5,2.5,5.3,0.469,0.452,0.7,0.8,0.872,0.3,1.2,1.3,3.3,0.6,0.1,1.2,1.7,5.8,1,27.0,6.0,12.0,3.0,1.0,19.6,['HOFSTRA'],https://www.basketball-reference.com/req/202106291/images/headshots/jenkich01.jpg,0,0,0,14,2011,
0,Keith Jennings,1992-93,24.0,['GSW'],NBA,PG,80.0,24.0,21.5,3.1,5.3,0.595,0.9,2.6,0.556,2.5,4.1,0.606,0.655,1.8,2.3,0.876,0.3,1.5,1.9,4.7,1.2,0.0,1.5,2.3,8.6,0,23.0,8.0,15.0,6.0,1.0,22.9,['ETENNST'],,0,0,0,,,
