,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",Triple-Doubles,College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year
0,Ayo Dosunmu,2021-22,22.0,['CHI'],NBA,SG,80.0,51.0,27.4,3.6,7.1,0.52,0.9,2.4,0.376,2.8,4.8,0.596,0.585,0.8,1.0,0.805,0.6,2.4,2.8,3.3,0.8,0.4,1.4,2.4,8.8,0,26.0,10.0,14.0,5.0,3.0,24.4,,['ILLINOIS'],https://www.basketball-reference.com/req/202106291/images/headshots/dosunay01.jpg,0,0,0,8,2021
0,Tyler Davis,2018-19,21.0,['OKC'],NBA,C,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,0.0,,['TEXASAM'],https://www.basketball-reference.com/req/202106291/images/headshots/davisty01.jpg,0,0,0,,
0,Luka Dončić,2018-19,19.0,['DAL'],NBA,SG,72.0,72.0,36.2,10.9,22.0,0.496,3.1,8.9,0.353,8.1,13.8,0.588,0.56,7.8,10.5,0.758,1.3,8.3,9.4,8.8,1.4,0.6,4.5,2.5,32.4,0,60.0,21.0,20.0,5.0,4.0,56.3,56.0,,https://www.basketball-reference.com/req/202106291/images/headshots/doncilu01.jpg,4,0,0,3,2018
0,Terry Davis,1989-90,22.0,['MIA' 'DAL' 'WAS' 'DEN'],NBA,PF,75.0,74.0,32.8,5.2,11.5,0.533,0.0,0.1,0.5,5.2,11.4,0.533,0.533,2.7,4.2,0.737,3.5,6.5,9.9,0.9,0.6,0.5,2.1,3.0,12.7,0,35.0,21.0,4.0,5.0,3.0,34.0,,['VAUNION'],,0,0,0,,
0,Clyde Dickey,1974-75,23.0,['UTS'],ABA,SG,58.0,,8.1,1.2,3.5,0.35,0.0,0.3,0.133,1.2,3.2,0.367,0.355,0.3,0.4,0.762,0.2,0.8,1.1,0.8,0.2,0.0,0.8,0.8,2.8,0,10.0,10.0,5.0,2.0,,,,['BOISEST'],,0,0,0,4,1974
0,Devon Dotson,2020-21,21.0,['CHI' 'WAS'],NBA,PG,11.0,0.0,8.8,1.0,2.1,0.524,0.2,0.8,0.25,0.9,1.3,0.714,0.548,0.5,0.8,0.556,1.0,0.7,1.7,1.4,0.8,0.0,0.5,1.5,2.6,0,11.0,4.0,4.0,1.0,,9.6,,['KANSAS'],https://www.basketball-reference.com/req/202106291/images/headshots/dotsode01.jpg,0,0,0,,
0,Ed Dahler,1951-52,26.0,['PHW'],NBA,,14.0,,8.0,1.0,2.7,0.368,,,,,,,,0.5,0.5,1.0,,,1.6,0.4,,,,1.1,2.5,0,10.0,3.0,2.0,,,,,,,0,0,0,3,1950
0,Lloyd Daniels,1992-93,25.0,['SAS' 'TOT' 'PHI' 'LAL' 'SAC' 'NJN' 'TOR'],NBA,SG,77.0,14.0,21.6,3.7,8.4,0.443,1.1,3.5,0.352,2.9,6.1,0.5,0.488,1.3,1.7,1.0,1.1,1.7,2.8,1.9,0.8,0.4,1.6,1.9,9.1,1,26.0,11.0,10.0,3.0,3.0,22.0,,,,0,0,0,,
0,Sonny Dove,1967-68,22.0,['DET' 'NYA'],NBA,PF,83.0,,28.6,5.7,12.3,0.47,0.0,0.2,0.286,5.7,12.2,0.47,0.47,3.0,4.7,0.681,3.2,5.0,8.1,1.3,,,2.7,3.7,14.4,0,36.0,19.0,4.0,,,,,['STJOHNS'],,0,0,0,4,1967
0,Greg Deane,1979-80,22.0,['UTA'],NBA,SG,7.0,,6.9,0.3,1.6,0.182,0.1,0.1,1.0,0.1,1.4,0.1,0.227,0.7,1.0,0.714,0.3,0.6,0.9,0.9,0.0,0.0,0.4,0.4,1.4,0,3.0,2.0,3.0,,,2.3,,['UTAH'],,0,0,0,1,1979
0,Charles Dudley,1972-73,22.0,['SEA' 'GSW' 'CHI'],NBA,PG,82.0,,21.3,2.8,5.3,0.528,,,,,,,,1.9,3.0,0.875,1.5,2.6,3.7,5.2,0.9,0.1,2.1,2.3,7.2,0,19.0,12.0,14.0,6.0,2.0,18.5,,['WASHINGTON'],,0,1,0,13,1972
0,Randy Denton,1971-72,22.0,['TOT' 'CAR' 'MMP' 'MMT' 'UTS' 'SSL' 'ATL'],ABA,C,81.0,,36.9,7.3,14.9,0.503,0.0,0.1,0.375,7.3,14.9,0.503,0.503,2.7,3.6,0.913,4.3,9.8,14.1,2.5,0.8,0.8,2.1,4.4,17.3,1,36.0,25.0,8.0,2.0,3.0,18.8,,['DUKE'],,0,0,0,10,1971
0,Bill Davis,1946-47,26.0,['CHS'],BAA,,47.0,,,0.7,3.1,0.24,,,,,,,,0.3,0.9,0.341,,,,0.2,,,,2.0,1.8,0,12.0,,,,,,,,,0,0,0,,
0,Mickey Davis,1971-72,21.0,['PTC' 'MIL'],ABA,SF,75.0,,14.4,2.3,4.8,0.504,0.0,0.1,0.0,2.3,4.8,0.504,0.504,1.3,1.5,0.92,1.1,2.3,3.2,1.2,0.4,0.2,0.7,1.6,5.9,0,22.0,16.0,7.0,3.0,3.0,,,['DUQUESNE'],,0,0,0,16,1972
0,Guillermo Díaz,2007-08,22.0,['LAC'],NBA,SG,6.0,0.0,3.0,0.2,0.7,0.25,0.0,0.2,0.0,0.2,0.5,0.333,0.25,0.5,0.8,0.6,0.3,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.8,0,3.0,1.0,1.0,,,2.7,,['MIAMIFL'],,0,0,0,22,2006
0,Tyler Dorsey,2017-18,21.0,['ATL' 'TOT' 'MEM' 'DAL'],NBA,SG,56.0,11.0,21.3,3.6,8.3,0.8,1.6,4.4,0.5,2.0,3.9,1.0,0.9,1.0,1.7,0.714,0.9,2.5,3.3,1.9,0.3,0.1,0.8,1.6,9.8,1,29.0,9.0,9.0,2.0,1.0,23.1,,['OREGON'],https://www.basketball-reference.com/req/202106291/images/headshots/dorsety01.jpg,0,0,0,11,2017
0,Ed Davis,2010-11,21.0,['TOR' 'TOT' 'MEM' 'LAL' 'POR' 'BRK' 'UTA' 'MIN' 'CLE'],NBA,PF,81.0,28.0,24.6,4.1,7.5,0.688,0.0,0.0,0.0,4.1,7.5,0.688,0.688,1.5,2.5,0.833,2.9,5.9,8.6,1.2,0.7,1.3,1.0,3.0,9.7,1,24.0,20.0,6.0,3.0,5.0,24.8,,['UNC'],https://www.basketball-reference.com/req/202106291/images/headshots/davised01.jpg,0,0,0,13,2010
0,Jarrett Durham,1971-72,22.0,['NYA'],ABA,,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,,,,,,,,['DUQUESNE'],,0,0,0,11,1971
0,Bill Downey,1947-48,24.0,['PRO'],BAA,,3.0,,,0.0,0.7,0.0,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,0.0,0,,,,,,,,,,0,0,0,,
0,Brian Davis,1993-94,23.0,['MIN'],NBA,SF,68.0,3.0,5.5,0.6,1.9,0.317,0.0,0.0,0.333,0.6,1.8,0.317,0.321,0.7,1.0,0.735,0.3,0.5,0.8,0.3,0.2,0.1,0.3,0.5,1.9,0,11.0,4.0,2.0,3.0,1.0,9.6,,['DUKE'],,0,0,0,21,1992
0,Jack Dwan,1948-49,27.0,['MNL'],BAA,,60.0,,,2.0,6.3,0.318,,,,,,,,0.6,1.2,0.493,,,,2.2,,,,2.6,4.6,0,16.0,,5.0,,,,,,,0,1,0,,
0,Nate DeLong,1951-52,26.0,['MLH'],NBA,,17.0,,7.8,1.2,2.5,0.476,,,,,,,,1.4,2.1,0.686,,,1.8,0.8,,,,2.8,3.8,0,19.0,10.0,2.0,,,,,,,0,0,0,4,1950
0,Goran Dragić,2008-09,22.0,['PHO' 'TOT' 'HOU' 'MIA' 'TOR' 'BRK' 'CHI' 'MIL'],NBA,PG,80.0,78.0,35.1,7.3,15.4,0.505,2.1,5.7,0.519,5.7,11.4,0.556,0.584,4.2,5.5,1.0,1.2,3.4,4.1,7.4,1.6,0.3,2.9,2.9,20.3,1,40.0,12.0,18.0,5.0,3.0,33.5,2.0,,https://www.basketball-reference.com/req/202106291/images/headshots/dragigo01.jpg,1,0,0,15,2008
0,Jim Davis,1967-68,26.0,['STL' 'ATL' 'TOT' 'HOU' 'DET'],NBA,C,82.0,,32.0,5.3,11.5,0.51,,,,,,,,2.9,3.9,0.755,1.3,2.4,9.7,2.9,0.6,0.5,,4.1,13.6,1,31.0,22.0,11.0,5.0,4.0,,,['COLORADO'],,0,0,0,2,1964
0,Joe Dolhon,1949-50,22.0,['BLB'],NBA,,64.0,,,2.2,7.2,0.312,,,,,,,,2.5,3.3,0.739,,,1.4,2.4,,,,3.0,6.9,0,16.0,2.0,7.0,,,,,['NEWYORKU'],,0,0,0,,1949
0,Sekou Doumbouya,2019-20,19.0,['DET' 'LAL'],NBA,PF,56.0,19.0,19.8,2.5,6.2,0.625,0.7,2.6,0.5,2.0,3.6,0.667,0.688,1.5,2.0,0.75,1.0,2.6,3.1,0.8,1.5,1.0,1.0,2.1,7.0,0,24.0,11.0,4.0,3.0,2.0,19.6,,,https://www.basketball-reference.com/req/202106291/images/headshots/doumbse01.jpg,0,0,0,15,2019
0,Joe DePre,1970-71,23.0,['NYA'],ABA,SG,72.0,,23.7,3.5,6.8,0.512,0.0,0.1,0.333,3.5,6.7,0.517,0.512,1.8,2.4,0.767,2.0,1.7,2.4,2.0,,,1.9,3.6,8.8,0,28.0,5.0,4.0,,,,,['STJOHNS'],,0,0,0,12,1970
0,Joey Dorsey,2008-09,25.0,['HOU' 'TOT' 'SAC' 'TOR'],NBA,PF,69.0,17.0,12.4,1.2,2.3,0.552,0.0,0.0,0.0,1.2,2.3,0.556,0.552,0.7,1.5,0.5,1.8,2.6,4.4,0.6,0.6,0.4,0.9,2.3,3.1,1,13.0,20.0,3.0,5.0,3.0,15.2,,['MEMPHIS'],https://www.basketball-reference.com/req/202106291/images/headshots/dorsejo01.jpg,0,0,0,3,2008
0,Red Dehnert,1946-47,23.0,['PRO'],BAA,,10.0,,,0.6,1.5,0.4,,,,,,,,0.2,0.6,0.333,,,,0.0,,,,0.8,1.4,0,4.0,,,,,,,,,0,0,0,,
0,Larry Drew II,2014-15,24.0,['PHI' 'TOT' 'NOP'],NBA,PG,12.0,1.0,18.3,1.7,4.8,0.353,0.4,2.2,0.5,1.3,2.7,0.5,0.441,0.2,0.3,0.667,0.3,1.2,1.3,3.8,0.5,0.0,2.1,1.1,3.8,1,9.0,5.0,9.0,2.0,,7.8,,['UNC' 'UCLA'],https://www.basketball-reference.com/req/202106291/images/headshots/drewla02.jpg,0,0,0,,
0,Bob Dille,1946-47,29.0,['DTF'],BAA,,57.0,,,1.9,9.9,0.197,,,,,,,,1.3,1.9,0.667,,,,0.7,,,,1.6,5.2,0,20.0,,,,,,,,,0,0,0,,
0,Ralph Drollinger,1980-81,26.0,['DAL'],NBA,C,6.0,,11.2,1.2,2.3,0.5,0.0,0.0,,1.2,2.3,0.5,0.5,0.2,0.7,0.25,0.8,2.3,3.2,2.3,0.2,0.3,2.2,2.7,2.5,0,8.0,7.0,5.0,,1.0,-1.5,,['UCLA'],,0,0,0,17,1976
0,T.R. Dunn,1977-78,22.0,['POR' 'DEN' 'PHO'],NBA,SG,82.0,82.0,33.8,3.1,6.9,0.512,0.1,0.2,0.25,3.1,6.9,0.513,0.512,1.9,2.6,0.9,2.8,4.7,7.5,2.9,2.2,0.4,1.5,2.9,8.2,0,23.0,17.0,8.0,9.0,3.0,26.1,,['ALABAMA'],https://www.basketball-reference.com/req/202106291/images/headshots/dunntr01.jpg,0,0,0,19,1977
0,Josh Davis,2003-04,23.0,['ATL' 'PHI' 'TOT' 'MIL' 'HOU' 'PHO' 'MEM'],NBA,PF,42.0,5.0,8.7,1.0,3.0,0.4,0.5,1.3,0.358,1.0,2.0,0.667,0.464,2.0,3.0,1.0,1.1,1.2,1.9,0.4,1.0,0.1,0.5,1.3,4.0,1,19.0,11.0,2.0,3.0,1.0,16.1,,['WYOMING'],https://www.basketball-reference.com/req/202106291/images/headshots/davisjo02.jpg,0,0,0,,
0,Spencer Dinwiddie,2014-15,21.0,['DET' 'BRK' 'TOT' 'WAS' 'DAL'],NBA,PG,80.0,79.0,35.3,6.6,16.0,0.498,2.6,6.4,0.405,4.7,9.7,0.568,0.584,5.4,7.0,1.0,0.8,4.3,4.7,9.1,1.1,0.4,2.7,2.8,20.6,1,41.0,12.0,16.0,4.0,3.0,33.3,1.0,['COLORADO'],https://www.basketball-reference.com/req/202106291/images/headshots/dinwisp01.jpg,0,0,0,8,2014
0,Gene Dyker,1953-54,23.0,['MLH'],NBA,,11.0,,8.3,0.5,2.4,0.231,,,,,,,,0.4,0.7,0.5,,,1.5,0.5,,,,1.9,1.5,0,5.0,3.0,3.0,,,,,['DEPAUL'],,0,0,0,,1953
0,Mike Dunleavy,1976-77,22.0,['PHI' 'TOT' 'HOU' 'SAS' 'MIL'],NBA,PG,79.0,19.0,23.8,4.2,8.5,0.551,1.1,2.6,0.5,4.2,8.3,0.622,0.75,2.2,2.6,1.0,0.5,1.5,2.0,5.5,0.9,0.2,2.2,3.0,11.2,1,48.0,7.0,17.0,5.0,2.0,37.4,,['SCAROLINA'],,0,0,0,13,1976
0,Greg Dreiling,1986-87,24.0,['IND' 'DAL' 'CLE'],NBA,C,73.0,42.0,14.1,1.3,2.7,0.558,0.0,0.1,1.0,1.3,2.6,0.558,0.558,0.9,1.4,0.833,0.9,2.6,3.5,0.7,0.3,0.4,0.8,2.9,3.5,0,15.0,12.0,4.0,3.0,3.0,14.7,,['WICHITAST' 'KANSAS'],,0,0,0,2,1986
0,Kaniel Dickens,2003-04,25.0,['POR' 'NJN' 'CLE'],NBA,PF,11.0,0.0,5.5,1.0,1.3,1.0,0.3,0.8,0.333,1.0,1.0,1.0,1.0,0.3,0.7,1.0,0.7,0.5,0.8,0.2,0.2,0.2,0.3,1.0,2.3,0,4.0,4.0,1.0,1.0,1.0,3.3,,['TYLERJC' 'IDAHO'],,0,0,0,21,2000
0,PJ Dozier,2017-18,21.0,['OKC' 'BOS' 'DEN' 'SAC'],NBA,PG,50.0,6.0,21.8,3.0,7.1,0.5,0.9,3.0,0.347,2.0,4.1,0.5,0.5,0.8,1.3,0.769,1.0,2.9,3.6,2.2,0.6,0.4,0.9,1.8,7.7,0,23.0,11.0,8.0,3.0,2.0,24.3,,['SCAROLINA'],https://www.basketball-reference.com/req/202106291/images/headshots/doziepj01.jpg,0,0,0,,
0,Darius Days,2022-23,23.0,['HOU'],NBA,SF,4.0,0.0,6.3,1.3,3.0,0.417,0.8,2.5,0.3,0.5,0.5,1.0,0.542,0.5,0.5,1.0,0.3,1.3,1.5,0.3,0.0,0.3,0.0,0.5,3.8,0,7.0,3.0,1.0,,1.0,5.0,,['LSU'],https://www.basketball-reference.com/req/202106291/images/headshots/daysda01.jpg,0,0,0,,
0,Juan Dixon,2002-03,24.0,['WAS' 'POR' 'TOT' 'TOR' 'DET'],NBA,PG,81.0,42.0,26.3,4.7,10.8,0.48,1.0,3.2,0.436,3.8,8.6,0.523,0.546,2.1,2.6,0.947,0.5,2.4,2.8,2.4,1.2,0.1,1.5,2.5,12.3,1,30.0,9.0,11.0,8.0,2.0,26.1,,['MARYLAND'],,0,0,0,17,2002
0,Terence Davis,2019-20,22.0,['TOR' 'TOT' 'SAC'],NBA,SG,72.0,11.0,21.5,4.0,9.1,0.456,2.0,5.4,0.388,2.1,3.9,0.542,0.564,1.2,1.5,0.889,0.7,2.9,3.3,1.7,1.0,0.4,1.3,2.3,11.1,1,35.0,11.0,7.0,4.0,2.0,32.6,,['OLEMISS'],https://www.basketball-reference.com/req/202106291/images/headshots/daviste02.jpg,0,0,0,,
0,John Drew,1974-75,20.0,['ATL' 'UTA'],NBA,PF,81.0,51.0,36.3,9.3,19.1,0.502,0.1,0.3,0.333,9.3,19.1,0.502,0.502,6.8,8.9,0.787,4.6,6.1,10.7,2.2,1.8,0.5,3.1,4.2,24.2,0,50.0,25.0,8.0,8.0,4.0,36.6,,['GARDWEBB'],https://www.basketball-reference.com/req/202106291/images/headshots/drewjo01.jpg,2,0,0,7,1974
0,Kornél Dávid,1998-99,27.0,['CHI' 'TOT' 'CLE' 'TOR' 'DET'],NBA,SF,50.0,6.0,18.0,2.4,5.7,0.517,0.0,0.1,0.0,2.4,5.6,0.517,0.517,1.8,2.2,0.923,1.4,2.1,3.5,0.8,0.7,0.3,1.2,1.9,6.5,1,20.0,11.0,3.0,4.0,2.0,16.9,,,,0,0,0,,
0,Rod Derline,1974-75,22.0,['SEA'],NBA,SG,58.0,,11.5,2.4,5.7,0.428,,,,,,,,0.9,1.1,0.804,0.2,0.8,1.0,0.8,0.4,0.1,,0.8,5.6,0,20.0,4.0,4.0,2.0,1.0,,,['SEATTLE'],,0,0,0,8,1974
0,Michael Dickerson,1998-99,23.0,['HOU' 'VAN' 'MEM'],NBA,SG,82.0,82.0,37.8,6.8,15.5,0.465,2.0,5.3,0.433,5.3,11.9,0.483,0.542,3.3,4.0,1.0,1.0,2.5,3.4,3.3,1.4,0.5,2.3,3.0,18.2,0,40.0,9.0,10.0,4.0,5.0,30.9,,['ARIZONA'],https://www.basketball-reference.com/req/202106291/images/headshots/dickemi01.jpg,0,0,0,14,1998
0,Andre Drummond,2012-13,19.0,['DET' 'TOT' 'CLE' 'LAL' 'PHI' 'BRK' 'CHI'],NBA,C,82.0,82.0,33.8,7.3,15.2,0.623,0.5,1.8,0.5,7.3,14.9,0.625,0.623,3.1,7.2,0.605,5.4,11.2,16.0,3.0,2.0,1.9,3.6,3.8,17.8,1,33.0,29.0,8.0,6.0,7.0,36.7,,['UCONN'],https://www.basketball-reference.com/req/202106291/images/headshots/drumman01.jpg,2,0,0,9,2012
0,Don Dee,1968-69,25.0,['INA'],ABA,PF,58.0,,17.1,2.4,6.7,0.357,0.0,0.0,0.0,2.4,6.7,0.358,0.357,1.0,1.3,0.747,1.8,3.2,5.0,0.6,,,1.2,3.1,5.7,0,18.0,12.0,5.0,,,,,['STLOUIS'],,0,0,0,3,1968
0,Terry Duerod,1979-80,23.0,['DET' 'TOT' 'DAL' 'BOS' 'GSW'],NBA,SG,67.0,0.0,19.9,4.2,8.9,0.474,0.2,0.8,0.6,4.0,8.6,0.49,0.484,1.0,1.5,0.929,0.8,1.3,2.2,1.7,0.7,0.2,1.8,1.5,9.3,1,28.0,8.0,7.0,4.0,2.0,17.8,,['DETROIT'],,0,1,0,4,1979
0,Luguentz Dort,2019-20,20.0,['OKC'],NBA,SF,74.0,73.0,32.6,5.7,14.2,0.404,2.5,7.7,0.343,3.2,6.6,0.487,0.493,3.2,3.7,0.843,1.7,3.4,4.6,2.1,1.0,0.4,1.7,3.3,17.2,0,42.0,11.0,7.0,6.0,2.0,30.9,,['ARIZONAST'],https://www.basketball-reference.com/req/202106291/images/headshots/dortlu01.jpg,0,0,0,,
0,Dyson Daniels,2022-23,19.0,['NOP'],NBA,PG,59.0,11.0,17.7,1.5,3.5,0.418,0.5,1.5,0.314,1.0,2.1,0.492,0.483,0.4,0.7,0.65,0.6,2.6,3.2,2.3,0.7,0.2,1.0,1.7,3.8,0,14.0,9.0,9.0,4.0,1.0,18.8,,,https://www.basketball-reference.com/req/202106291/images/headshots/daniedy01.jpg,0,0,0,8,2022
0,Derrek Dickey,1973-74,22.0,['GSW' 'TOT' 'CHI'],NBA,PF,80.0,,23.2,3.4,7.1,0.494,,,,,,,,0.9,1.2,0.941,2.4,4.5,6.9,1.6,0.7,0.2,0.9,2.5,7.7,1,20.0,23.0,6.0,3.0,2.0,14.0,,['CINCY'],,0,1,0,11,1973
0,Brad Davis,1977-78,22.0,['LAL' 'TOT' 'IND' 'UTA' 'DAL'],NBA,PG,82.0,82.0,32.9,4.8,9.4,0.727,0.6,1.4,0.409,4.7,8.8,0.727,0.727,2.9,3.6,0.888,0.5,2.3,2.8,7.2,1.2,0.2,2.2,2.8,12.1,1,32.0,8.0,17.0,6.0,3.0,32.9,,['MARYLAND'],https://www.basketball-reference.com/req/202106291/images/headshots/davisbr01.jpg,0,0,0,15,1977
0,Rich Dumas,1968-69,24.0,['HSM'],ABA,,1.0,,5.0,1.0,5.0,0.2,0.0,0.0,,1.0,5.0,0.2,0.2,0.0,0.0,,0.0,1.0,1.0,0.0,,,1.0,1.0,2.0,0,2.0,,,,,,,,,0,0,0,5,1968
0,Fennis Dembo,1988-89,23.0,['DET'],NBA,SF,31.0,0.0,2.4,0.5,1.4,0.333,0.0,0.1,0.0,0.5,1.2,0.368,0.333,0.3,0.3,0.8,0.3,0.5,0.7,0.2,0.0,0.0,0.2,0.5,1.2,0,8.0,5.0,2.0,1.0,,7.3,,['WYOMING'],,0,1,0,5,1988
0,Cheick Diallo,2016-17,20.0,['NOP' 'PHO' 'DET'],NBA,PF,64.0,2.0,14.0,2.6,4.5,0.648,0.0,0.1,0.333,2.6,4.5,0.655,0.651,1.7,2.0,0.872,1.4,4.0,5.2,0.5,0.5,0.5,0.8,2.0,6.0,0,22.0,18.0,5.0,3.0,3.0,19.9,,['KANSAS'],https://www.basketball-reference.com/req/202106291/images/headshots/diallch01.jpg,0,0,0,3,2016
0,Paul Dawkins,1979-80,22.0,['UTA'],NBA,SF,57.0,,13.6,2.5,5.3,0.47,0.0,0.1,0.2,2.5,5.2,0.475,0.472,0.6,0.8,0.688,0.7,1.5,2.2,1.4,0.6,0.2,1.3,2.0,5.5,0,30.0,9.0,6.0,2.0,2.0,22.3,,['NILLINOIS'],,0,0,0,1,1979
0,Darren Daye,1983-84,23.0,['WSB' 'TOT' 'CHI' 'BOS'],NBA,SF,80.0,8.0,19.7,3.2,6.3,0.516,0.0,0.1,0.333,3.2,6.2,0.519,0.516,2.5,3.7,0.715,1.2,2.2,3.4,3.0,0.7,0.2,1.7,2.1,8.7,1,27.0,9.0,10.0,4.0,2.0,25.2,,['UCLA'],,0,0,0,10,1983
0,Ernie DiGregorio,1973-74,23.0,['BUF' 'TOT' 'LAL' 'BOS'],NBA,PG,81.0,,35.9,6.5,15.6,0.44,,,,,,,,2.1,2.4,0.945,0.6,2.1,2.7,8.2,0.7,0.1,1.8,3.0,15.2,1,36.0,13.0,25.0,3.0,1.0,9.2,,['PROVIDENCE'],,0,0,0,3,1973
0,Dwight Davis,1972-73,23.0,['CLE' 'GSW'],NBA,PF,81.0,,32.6,4.9,11.3,0.444,,,,,,,,2.6,3.6,0.793,2.3,6.2,8.5,2.4,0.8,1.0,,3.8,12.5,0,25.0,17.0,8.0,5.0,5.0,,,['HOUSTON'],,0,0,0,3,1972
0,DeMar DeRozan,2009-10,20.0,['TOR' 'SAS' 'CHI'],NBA,SG,82.0,82.0,38.2,10.2,20.9,0.531,1.1,3.6,0.352,9.5,19.2,0.54,0.535,7.4,8.7,0.88,0.9,5.3,6.0,6.9,1.2,0.5,2.6,2.6,27.9,0,52.0,15.0,14.0,6.0,4.0,45.7,1.0,['USC'],https://www.basketball-reference.com/req/202106291/images/headshots/derozde01.jpg,6,0,0,9,2009
0,John Duren,1980-81,22.0,['UTA' 'IND'],NBA,PG,82.0,24.0,17.5,2.0,4.4,0.453,0.0,0.2,0.273,2.0,4.2,0.47,0.457,0.5,0.7,0.796,0.5,0.9,1.3,2.4,0.8,0.1,1.2,2.5,4.5,0,16.0,6.0,7.0,4.0,2.0,11.4,,['GEORGETOWN'],,0,0,0,19,1980
0,Vinny Del Negro,1988-89,22.0,['SAC' 'SAS' 'MIL' 'TOT' 'GSW' 'PHO'],NBA,SG,82.0,82.0,33.7,5.8,11.7,0.528,0.9,2.2,0.436,5.1,9.9,0.543,0.529,2.2,2.6,1.0,0.6,2.9,3.3,4.2,1.0,0.2,1.5,2.4,14.5,1,31.0,10.0,13.0,5.0,2.0,28.5,,['NCSTATE'],https://www.basketball-reference.com/req/202106291/images/headshots/delnevi01.jpg,0,0,0,4,1988
0,Walter Dukes,1955-56,25.0,['NYK' 'MNL' 'DET'],NBA,C,77.0,,32.5,4.8,13.2,0.405,,,,,,,,5.7,7.7,0.74,,,14.1,1.9,,,,4.7,15.2,0,38.0,32.0,8.0,,,,,['SETONHALL'],,2,0,0,8,1953
0,Keyon Dooling,2000-01,20.0,['LAC' 'MIA' 'ORL' 'NJN' 'MIL' 'BOS' 'MEM'],NBA,PG,80.0,24.0,26.9,3.6,8.1,0.476,1.3,3.1,0.421,3.3,7.2,0.556,0.595,2.3,2.7,0.857,0.3,1.7,2.0,3.5,1.0,0.2,1.6,2.3,9.7,0,25.0,7.0,11.0,5.0,2.0,21.0,,['MISSOURI'],https://www.basketball-reference.com/req/202106291/images/headshots/doolike01.jpg,0,0,0,10,2000
0,Byron Dinkins,1989-90,22.0,['HOU' 'TOT' 'SAS' 'IND'],NBA,PG,33.0,0.0,14.4,1.3,3.3,1.0,0.0,0.3,0.111,1.3,3.3,1.0,1.0,0.8,0.9,0.889,0.4,1.1,1.2,2.3,0.6,0.1,1.3,1.5,3.5,1,12.0,4.0,12.0,4.0,1.0,16.6,,['CHARLOTTE'],,0,0,0,,
0,Yinka Dare,1994-95,22.0,['NJN'],NBA,C,58.0,23.0,10.8,1.1,2.5,0.438,0.0,0.0,,1.1,2.5,0.438,0.438,0.7,1.1,0.613,1.0,2.2,3.1,0.1,0.1,0.7,1.2,2.0,2.8,0,12.0,9.0,1.0,2.0,4.0,13.1,,['GEORGEWASH'],,0,0,0,14,1994
0,Gigi Datome,2013-14,26.0,['DET' 'TOT' 'BOS'],NBA,SF,34.0,1.0,10.7,2.1,4.3,0.494,0.9,2.0,0.472,1.3,2.7,0.512,0.604,0.2,0.3,1.0,0.4,1.3,1.4,0.7,0.3,0.4,0.7,0.8,5.2,1,22.0,5.0,2.0,2.0,3.0,17.1,,,https://www.basketball-reference.com/req/202106291/images/headshots/datomlu01.jpg,0,0,0,,
0,Bruce Douglas,1986-87,22.0,['SAC'],NBA,SG,8.0,1.0,12.3,0.9,3.0,0.292,0.0,0.1,0.0,0.9,2.9,0.304,0.292,0.0,0.5,0.0,0.6,1.1,1.8,2.1,1.1,0.0,1.1,1.1,1.8,0,6.0,4.0,5.0,3.0,,7.0,,['ILLINOIS'],,0,0,0,10,1986
0,Dick Duckett,1957-58,24.0,['CIN'],NBA,PG,34.0,,12.5,1.6,4.6,0.342,,,,,,,,0.7,0.8,0.889,,,1.6,1.4,,,,1.8,3.9,0,16.0,7.0,1.0,,,,,['STJOHNS'],,0,0,0,1,1957
0,Luol Deng,2004-05,19.0,['CHI' 'TOT' 'CLE' 'MIA' 'LAL' 'MIN'],NBA,SF,82.0,82.0,39.4,7.7,15.4,0.517,1.5,4.1,0.4,7.7,14.8,0.608,0.559,4.4,5.4,0.816,2.2,5.4,7.3,3.7,1.2,0.9,2.6,2.3,19.0,1,40.0,20.0,11.0,6.0,4.0,33.9,,['DUKE'],https://www.basketball-reference.com/req/202106291/images/headshots/denglu01.jpg,2,0,0,7,2004
0,Nando De Colo,2012-13,25.0,['SAS' 'TOT' 'TOR'],NBA,SG,72.0,6.0,12.8,1.6,3.6,0.452,0.4,1.2,0.378,1.2,2.4,0.516,0.505,0.7,0.8,1.0,0.4,1.6,1.9,1.9,0.6,0.1,1.1,1.2,4.3,1,15.0,8.0,9.0,5.0,1.0,13.8,,,https://www.basketball-reference.com/req/202106291/images/headshots/decolna01.jpg,0,0,0,23,2009
