,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Dale Ellis,1983-84,23.0,['DAL' 'SEA' 'TOT' 'MIL' 'SAS' 'DEN' 'CHH'],NBA,SF,82.0,82.0,38.9,10.5,20.9,0.516,2.3,6.4,0.478,8.8,16.8,0.667,0.588,4.7,6.0,0.866,2.3,3.2,5.5,2.9,1.3,0.4,2.9,3.3,27.5,1,53.0,14.0,9.0,5.0,2.0,38.9,['TENNESSEE'],https://www.basketball-reference.com/req/202106291/images/headshots/ellisda01.jpg,1,0,0,9,1983,
0,Henry Ellenson,2016-17,20.0,['DET' 'TOT' 'NYK' 'BRK' 'TOR'],NBA,PF,38.0,2.0,19.0,2.5,7.0,0.412,1.0,4.5,0.5,1.5,3.0,0.6,0.5,1.5,2.0,1.0,1.5,4.5,6.0,2.5,0.4,0.1,0.7,3.5,7.5,1,17.0,11.0,5.0,2.0,2.0,14.1,['MARQUETTE'],https://www.basketball-reference.com/req/202106291/images/headshots/ellenhe01.jpg,0,0,0,18,2016,
0,Len Elmore,1974-75,22.0,['INA' 'IND' 'KCK' 'MIL' 'NJN' 'NYK'],ABA,C,81.0,70.0,34.1,6.3,15.7,0.46,0.0,0.0,1.0,6.3,15.7,0.46,0.46,2.0,2.7,0.8,3.2,7.6,10.8,1.6,1.8,2.3,2.3,4.1,14.6,0,35.0,21.0,6.0,4.0,6.0,20.6,['MARYLAND'],,0,0,0,13,1974,
0,Harold Ellis,1993-94,23.0,['LAC' 'DEN'],NBA,SF,69.0,16.0,18.8,3.2,6.0,0.559,0.0,0.2,0.077,3.2,5.9,0.579,0.559,2.2,3.0,0.711,1.9,1.2,3.1,0.7,1.5,0.2,0.9,2.0,8.7,0,29.0,8.0,3.0,6.0,2.0,30.0,['MOREHOUSE'],,0,0,0,,,
0,Ned Endress,1946-47,28.0,['CLR'],BAA,,16.0,,,0.2,1.6,0.12,,,,,,,,0.5,0.9,0.533,,,,0.3,,,,0.8,0.9,0,3.0,,,,,,,,0,0,0,,,
0,Jaime Echenique,2021-22,24.0,['WAS'],NBA,C,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,['WICHITAST'],https://www.basketball-reference.com/req/202106291/images/headshots/echenja01.jpg,0,0,0,,,
0,Bob Evans,1949-50,24.0,['INO'],NBA,,47.0,,,1.2,4.3,0.28,,,,,,,,0.6,0.9,0.682,,,,1.2,,,,2.1,3.0,0,17.0,,4.0,,,,['BUTLER'],,0,0,0,,1949,
0,Keith Edmonson,1982-83,22.0,['ATL' 'TOT' 'SAS' 'DEN'],NBA,SG,55.0,2.0,13.0,3.4,6.9,0.493,0.0,0.1,0.0,3.4,6.9,0.493,0.493,1.9,2.5,0.752,1.0,0.8,1.8,0.7,0.6,0.2,1.1,1.7,8.7,1,30.0,7.0,4.0,4.0,3.0,22.9,['PURDUE'],,0,0,0,10,1982,
0,Keith Erickson,1965-66,21.0,['SFW' 'CHI' 'LAL' 'PHO'],NBA,SF,78.0,,31.1,6.0,12.5,0.483,,,,,,,,2.7,3.3,0.857,1.4,4.8,6.3,3.5,1.1,0.3,,3.5,14.6,0,40.0,15.0,10.0,4.0,2.0,,['UCLA'],,0,1,0,1,1965,
0,Kessler Edwards,2021-22,21.0,['BRK' 'TOT' 'SAC'],NBA,SF,48.0,23.0,20.6,2.3,5.6,0.435,1.0,2.8,0.353,1.3,2.7,0.577,0.543,0.5,0.6,0.842,0.9,2.7,3.6,1.0,0.6,0.5,0.9,1.8,5.9,1,17.0,10.0,3.0,3.0,3.0,16.6,['PEPPERDINE'],https://www.basketball-reference.com/req/202106291/images/headshots/edwarke02.jpg,0,0,0,14,2021,
