,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Larry Mikan,1970-71,22.0,['CLE'],NBA,SF,53.0,,10.1,1.2,3.5,0.333,,,,,,,,0.6,1.0,0.618,,,2.6,0.8,,,,1.1,3.0,0,14.0,18.0,4.0,,,,['MINNESOTA'],,0,0,0,13,1970,
0,Slater Martin,1949-50,24.0,['MNL' 'TOT' 'NYK' 'STL'],NBA,PG,72.0,,39.4,4.9,12.8,0.41,,,,,,,,4.6,5.5,0.833,,,4.6,6.2,,,,3.5,13.6,1,35.0,15.0,14.0,,,,['TEXAS'],https://www.basketball-reference.com/req/202106291/images/headshots/martisl01.jpg,7,5,0,,1949,1.0
0,Tod Murphy,1987-88,24.0,['LAC' 'MIN' 'TOT' 'DET' 'GSW'],NBA,PF,82.0,59.0,30.4,3.2,6.7,1.0,0.2,0.5,0.5,3.0,6.2,1.0,1.0,3.0,4.0,0.75,2.5,4.4,6.9,2.0,1.0,0.7,0.7,2.8,8.3,1,24.0,20.0,4.0,5.0,5.0,25.9,['UCIRVINE'],,0,0,0,6,1986,
0,Terence Morris,2001-02,23.0,['HOU' 'ORL'],NBA,SF,68.0,12.0,16.3,1.7,4.3,0.466,0.2,1.1,0.219,1.5,3.1,0.521,0.486,0.3,0.4,1.0,1.1,2.0,3.1,0.9,0.3,0.4,0.7,1.1,3.8,0,17.0,10.0,5.0,2.0,3.0,14.0,['MARYLAND'],,0,0,0,5,2001,
0,Moses Malone,1974-75,19.0,['UTS' 'SSL' 'TOT' 'BUF' 'HOU' 'PHI' 'WSB' 'ATL' 'MIL' 'SAS'],ABA,C,83.0,81.0,42.0,11.7,22.5,0.571,0.1,0.2,0.5,11.7,22.4,0.572,0.571,9.3,11.4,0.831,7.2,10.5,17.6,1.8,1.1,2.3,4.0,3.5,31.1,1,53.0,37.0,7.0,5.0,9.0,51.1,,https://www.basketball-reference.com/req/202106291/images/headshots/malonmo01.jpg,13,1,1,,,
0,Maurice McHartley,1967-68,25.0,['DLC' 'TOT' 'NYA' 'MMF' 'PTP'],ABA,PG,76.0,,37.5,5.7,14.2,0.432,0.1,1.0,0.4,5.6,13.9,0.473,0.439,3.9,5.6,0.804,1.1,2.0,4.7,4.1,,,4.2,4.6,15.3,1,36.0,8.0,9.0,,,,,,0,0,0,6,1964,
0,Brian Mahoney,1972-73,24.0,['NYA'],ABA,SG,19.0,,9.5,0.9,3.0,0.298,0.0,0.1,0.0,0.9,2.9,0.309,0.298,1.3,2.1,0.6,0.2,0.5,0.7,0.6,,,0.9,1.8,3.1,0,11.0,3.0,2.0,,,,['MANHATTAN'],,0,0,0,1,1971,
0,Ray McCallum,2013-14,22.0,['SAC' 'TOT' 'SAS' 'MEM'],NBA,PG,68.0,30.0,21.9,3.0,7.9,0.438,1.0,2.6,0.385,2.5,5.4,0.479,0.474,0.8,1.2,0.9,0.8,1.9,2.6,2.8,0.7,0.3,1.3,1.5,7.4,1,27.0,9.0,10.0,4.0,2.0,24.3,['DETROIT'],https://www.basketball-reference.com/req/202106291/images/headshots/mccalra01.jpg,0,0,0,6,2013,
0,Gene Moore,1968-69,23.0,['KEN' 'TEX' 'TOT' 'DLC' 'NYA' 'SDA' 'SSL'],ABA,C,84.0,,31.5,7.6,16.7,0.498,0.0,0.1,0.5,7.6,16.7,0.499,0.5,2.7,3.8,1.0,4.2,7.9,12.1,2.3,0.5,1.8,3.7,4.8,17.7,1,39.0,25.0,6.0,2.0,2.0,0.7,['STLOUIS'],https://www.basketball-reference.com/req/202106291/images/headshots/moorege01.jpg,1,0,0,8,1968,
0,Naz Mitrou-Long,2017-18,24.0,['UTA' 'IND'],NBA,SG,14.0,0.0,9.4,1.2,3.4,1.0,1.0,2.4,1.0,0.8,1.0,0.8,1.5,0.1,0.1,1.0,0.1,1.4,1.4,1.6,0.2,0.2,0.6,0.7,3.0,0,12.0,4.0,9.0,1.0,1.0,9.6,['IOWAST'],https://www.basketball-reference.com/req/202106291/images/headshots/mitrona01.jpg,0,0,0,,,
