,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Terry Furlow,1976-77,22.0,['PHI' 'CLE' 'TOT' 'ATL' 'UTA'],NBA,SG,78.0,,31.2,6.6,13.9,0.483,0.4,1.3,0.315,6.2,12.6,0.493,0.491,2.3,2.6,0.889,1.1,1.9,2.8,4.0,1.0,0.4,2.3,1.6,16.0,1,37.0,8.0,10.0,6.0,3.0,29.2,['MICHIGANST'],,0,0,0,12,1976,
0,Jamaal Franklin,2013-14,22.0,['MEM' 'DEN'],NBA,SG,21.0,0.0,7.7,0.8,1.9,0.5,0.3,0.7,0.5,0.5,1.3,0.393,0.75,0.1,0.1,1.0,0.3,0.9,1.1,1.0,0.2,0.3,1.0,1.3,1.9,0,8.0,4.0,2.0,2.0,1.0,5.2,['SANDIEGOST'],https://www.basketball-reference.com/req/202106291/images/headshots/frankja01.jpg,0,0,0,11,2013,
0,Enes Freedom,2011-12,19.0,['UTA' 'TOT' 'OKC' 'NYK' 'POR' 'BOS'],NBA,C,82.0,74.0,31.1,7.5,13.3,0.604,0.3,0.8,1.0,7.4,13.2,0.607,0.605,3.5,4.5,0.857,5.0,7.1,11.0,1.9,0.6,0.7,2.0,2.9,18.7,1,33.0,30.0,7.0,4.0,6.0,34.3,,https://www.basketball-reference.com/req/202106291/images/headshots/kanteen01.jpg,0,0,0,3,2011,
0,Jeff Foote,2011-12,24.0,['NOH'],NBA,C,4.0,0.0,9.8,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,0.0,0.0,,0.3,1.3,1.5,0.0,0.0,0.3,0.5,1.3,1.0,0,4.0,4.0,,,1.0,3.1,['CORNELL'],https://www.basketball-reference.com/req/202106291/images/headshots/footeje01.jpg,0,0,0,,,
0,Trent Forrest,2020-21,22.0,['UTA' 'ATL'],NBA,PG,60.0,6.0,12.8,1.3,2.6,0.49,0.2,0.9,0.192,1.2,2.5,0.6,0.506,0.6,0.8,1.0,0.4,1.4,1.7,1.8,0.5,0.1,0.8,0.7,3.3,0,18.0,6.0,8.0,4.0,2.0,20.7,['FLORIDAST'],https://www.basketball-reference.com/req/202106291/images/headshots/forretr01.jpg,0,0,0,,,
0,Gerald Fitch,2005-06,23.0,['MIA'],NBA,PG,18.0,1.0,13.3,1.7,4.9,0.337,0.4,1.4,0.269,1.3,3.5,0.365,0.376,0.9,1.3,0.739,0.4,1.3,1.7,1.8,0.4,0.3,0.8,1.6,4.7,0,15.0,8.0,6.0,2.0,1.0,12.4,['KENTUCKY'],,0,0,0,,,
0,Jimmy Foster,1974-75,23.0,['SSL' 'DNA'],ABA,PG,48.0,,19.7,1.9,5.1,0.373,0.0,0.2,0.125,1.9,5.0,0.387,0.376,0.8,1.3,0.794,0.5,1.4,1.8,3.5,1.0,0.1,2.1,2.9,4.5,0,24.0,6.0,7.0,3.0,1.0,5.0,['UCONN'],,1,0,0,3,1974,
0,Alton Ford,2001-02,20.0,['PHO' 'HOU'],NBA,PF,53.0,0.0,8.5,1.2,2.2,0.545,0.0,0.0,,1.2,2.2,0.545,0.545,0.8,1.1,0.737,0.6,1.4,2.0,0.3,0.1,0.1,0.6,1.9,3.1,0,14.0,10.0,2.0,2.0,3.0,8.8,['HOUSTON'],,0,0,0,22,2001,
0,Malachi Flynn,2020-21,22.0,['TOR'],NBA,PG,53.0,14.0,19.7,2.7,7.2,0.393,1.1,3.6,0.353,1.6,3.7,0.452,0.475,1.0,1.2,0.804,0.3,2.3,2.5,2.9,0.8,0.1,0.9,1.4,7.5,0,27.0,8.0,11.0,4.0,3.0,22.2,['WASHST' 'SANDIEGOST'],https://www.basketball-reference.com/req/202106291/images/headshots/flynnma01.jpg,0,0,0,29,2020,
0,Markelle Fultz,2017-18,19.0,['PHI' 'ORL'],NBA,SG,72.0,60.0,29.6,5.8,13.0,0.514,0.5,2.0,0.31,5.4,11.0,0.544,0.534,2.1,2.4,0.895,1.4,2.8,3.9,5.7,1.5,0.4,2.3,2.7,14.0,0,28.0,11.0,15.0,6.0,2.0,27.0,['WASHINGTON'],https://www.basketball-reference.com/req/202106291/images/headshots/fultzma01.jpg,0,0,0,1,2017,2.0
0,Calvin Fowler,1969-70,29.0,['CAR'],ABA,SG,78.0,,15.8,1.7,3.7,0.455,0.1,0.2,0.412,1.6,3.5,0.458,0.467,0.9,1.5,0.622,0.7,1.5,2.2,1.6,,,1.0,2.0,4.4,0,14.0,11.0,8.0,,,,['STFRANPA'],,0,0,0,,,
0,Frank Fucarino,1946-47,26.0,['TRH'],BAA,,28.0,,,1.9,7.1,0.268,,,,,,,,1.2,2.1,0.567,,,,0.3,,,,1.4,5.0,0,13.0,,,,,,,,0,0,0,,,
0,Randy Foye,2006-07,23.0,['MIN' 'WAS' 'LAC' 'UTA' 'DEN' 'TOT' 'OKC' 'BRK'],NBA,PG,82.0,78.0,35.6,5.7,14.0,0.434,2.3,6.1,0.412,4.1,9.6,0.458,0.521,3.3,3.9,0.893,0.6,2.9,3.3,4.3,1.0,0.5,2.1,2.9,16.3,1,36.0,16.0,16.0,5.0,4.0,35.5,['VILLANOVA'],https://www.basketball-reference.com/req/202106291/images/headshots/foyera01.jpg,0,0,0,7,2006,
0,Joseph Forte,2001-02,20.0,['BOS' 'SEA'],NBA,SG,17.0,0.0,5.1,0.6,2.1,0.286,0.0,0.4,0.0,0.6,1.9,0.313,0.286,0.5,0.5,1.0,0.2,0.6,0.8,0.8,0.3,0.0,0.6,0.4,1.4,0,7.0,3.0,4.0,2.0,,5.1,['UNC'],,0,0,0,21,2001,
0,Bruno Fernando,2019-20,21.0,['ATL' 'TOT' 'BOS' 'HOU'],NBA,C,56.0,13.0,12.7,2.9,4.1,0.707,0.1,0.7,1.0,2.9,4.0,0.725,0.707,1.1,1.9,0.833,1.5,2.9,4.0,1.0,0.3,1.0,0.9,2.2,6.9,1,19.0,12.0,7.0,2.0,4.0,16.1,['MARYLAND'],https://www.basketball-reference.com/req/202106291/images/headshots/fernabr01.jpg,0,0,0,4,2019,
0,Chris Ford,1972-73,24.0,['DET' 'TOT' 'BOS'],NBA,SG,82.0,75.0,36.0,6.7,14.2,0.481,1.0,2.2,0.427,6.7,14.2,0.481,0.515,2.3,2.8,0.875,3.0,3.0,6.0,4.7,2.2,0.4,3.3,3.0,15.6,1,34.0,14.0,15.0,8.0,3.0,29.7,['VILLANOVA'],,0,1,0,4,1972,
0,Cristiano Felício,2015-16,23.0,['CHI'],NBA,C,66.0,16.0,17.8,2.3,3.9,0.63,0.0,0.1,0.0,2.3,3.9,0.654,0.63,1.0,1.5,0.783,2.5,2.8,4.7,1.0,0.5,0.4,1.0,1.9,5.6,0,17.0,16.0,5.0,4.0,3.0,16.9,,https://www.basketball-reference.com/req/202106291/images/headshots/feliccr01.jpg,0,0,0,,,
0,Al Fleming,1977-78,23.0,['SEA'],NBA,SF,20.0,,4.9,0.8,1.6,0.484,,,,,,,,0.5,0.9,0.588,0.7,0.9,1.5,0.4,0.0,0.3,0.8,0.8,2.0,0,8.0,6.0,2.0,,1.0,7.1,['ARIZONA'],,0,0,0,13,1976,
0,Raymond Felton,2005-06,21.0,['CHA' 'TOT' 'NYK' 'DEN' 'POR' 'DAL' 'LAC' 'OKC'],NBA,PG,82.0,81.0,38.4,6.3,14.8,0.459,1.6,5.0,0.459,4.7,10.7,0.475,0.5,3.3,4.1,0.923,1.0,3.2,3.8,9.0,1.8,0.4,3.3,2.4,17.1,1,35.0,11.0,19.0,7.0,2.0,36.8,['UNC'],https://www.basketball-reference.com/req/202106291/images/headshots/feltora01.jpg,0,0,0,5,2005,2.0
0,Marcus Fizer,2000-01,22.0,['CHI' 'MIL' 'NOK'],NBA,PF,76.0,20.0,25.8,4.9,11.2,0.529,0.3,0.5,1.0,4.8,10.6,0.5,0.559,2.5,3.7,0.75,2.1,3.9,5.7,1.6,0.6,0.4,1.7,2.4,12.3,0,30.0,20.0,5.0,4.0,3.0,26.7,['IOWAST'],,0,0,0,4,2000,
0,Rolando Ferreira,1988-89,24.0,['POR'],NBA,C,12.0,0.0,2.8,0.1,1.5,0.056,0.0,0.0,,0.1,1.5,0.056,0.056,0.6,0.7,0.875,0.3,0.8,1.1,0.1,0.0,0.1,0.5,0.6,0.8,0,2.0,2.0,1.0,,1.0,3.0,['HOUSTON'],,0,0,0,1,1988,
0,Ray Felix,1953-54,23.0,['BLB' 'NYK' 'TOT' 'MNL' 'LAL'],NBA,C,80.0,,37.1,5.7,13.7,0.442,,,,,,,,6.2,9.8,0.747,,,13.3,1.1,,,,4.3,17.6,1,35.0,30.0,6.0,,,,['LONGISLAND'],,1,0,0,2,1953,
0,Nat Frankel,1946-47,33.0,['PIT'],BAA,,6.0,,,0.7,4.5,0.148,,,,,,,,1.3,2.0,0.667,,,,0.5,,,,1.0,2.7,0,7.0,,,,,,,,0,0,0,,,
0,Jerry Fleishman,1946-47,24.0,['PHW'],BAA,SG,65.0,,26.7,3.0,10.9,0.33,,,,,,,,2.9,4.2,0.688,,,4.6,3.3,,,,3.6,9.0,0,21.0,9.0,10.0,,,,,,0,1,0,,,
0,Rick Fox,1991-92,22.0,['BOS' 'LAL'],NBA,SF,82.0,82.0,34.9,5.7,12.5,0.484,1.4,3.7,0.413,4.4,8.8,0.547,0.536,2.7,3.5,0.824,2.0,3.7,5.6,4.6,2.2,0.6,2.7,3.8,15.4,0,34.0,16.0,10.0,6.0,4.0,35.1,['UNC'],,0,3,0,24,1991,
0,Eric Fernsten,1975-76,22.0,['TOT' 'CLE' 'CHI' 'BOS' 'NYK'],NBA,C,56.0,0.0,12.6,1.3,3.0,0.558,0.0,0.0,,1.3,3.0,0.558,0.558,1.6,2.2,0.735,1.8,1.8,3.2,1.2,0.5,0.6,0.6,1.8,3.1,1,11.0,9.0,5.0,3.0,2.0,12.7,['SANFRAN'],,0,1,0,8,1975,
0,Bryn Forbes,2016-17,23.0,['SAS' 'MIL' 'TOT' 'DEN' 'MIN'],NBA,SG,82.0,81.0,28.0,4.4,9.6,0.473,2.3,6.0,0.452,2.3,4.6,0.511,0.618,1.2,1.4,1.0,0.2,2.7,2.9,2.1,0.5,0.1,1.0,1.9,11.8,1,30.0,13.0,7.0,4.0,1.0,22.2,['CLEVST' 'MICHIGANST'],https://www.basketball-reference.com/req/202106291/images/headshots/forbebr01.jpg,0,1,0,,,
0,Ron Feiereisel,1955-56,24.0,['MNL'],NBA,,10.0,,5.9,0.8,2.8,0.286,,,,,,,,1.4,1.6,0.875,,,0.6,0.6,,,,0.9,3.0,0,9.0,,2.0,,,,['DEPAUL'],,0,0,0,9,1953,
0,Kyrylo Fesenko,2007-08,21.0,['UTA' 'IND'],NBA,C,53.0,5.0,8.6,1.1,1.9,0.583,0.0,0.0,0.0,1.1,1.9,0.583,0.583,1.3,2.0,0.667,1.6,2.3,3.0,0.3,0.7,0.7,0.9,2.1,2.7,0,12.0,11.0,3.0,2.0,4.0,14.0,,https://www.basketball-reference.com/req/202106291/images/headshots/fesenky01.jpg,0,0,0,8,2007,
0,Sharrod Ford,2005-06,24.0,['PHO'],NBA,PF,3.0,0.0,4.3,0.7,1.0,0.667,0.0,0.0,,0.7,1.0,0.667,0.667,0.0,0.0,,0.3,0.7,1.0,0.0,0.0,0.3,0.7,2.3,1.3,0,2.0,1.0,,,1.0,2.0,['CLEMSON'],,0,0,0,,,
0,Rod Freeman,1973-74,23.0,['PHI'],NBA,SF,35.0,,7.6,1.1,2.9,0.379,,,,,,,,0.8,1.2,0.683,0.6,0.9,1.5,0.4,0.3,0.0,,1.2,3.0,0,11.0,6.0,2.0,,,,['VANDY'],,0,0,0,1,1973,
0,Michael Finley,1995-96,22.0,['PHO' 'TOT' 'DAL' 'SAS' 'BOS'],NBA,SF,83.0,82.0,42.2,9.1,20.0,0.506,2.1,5.1,0.463,7.9,16.9,0.543,0.615,4.0,5.1,0.918,1.8,4.8,6.3,5.3,1.6,0.5,2.7,2.4,22.6,1,42.0,15.0,13.0,10.0,4.0,34.3,['WISCONSIN'],https://www.basketball-reference.com/req/202106291/images/headshots/finlemi01.jpg,2,1,0,21,1995,6.0
0,Nick Fazekas,2007-08,22.0,['TOT' 'DAL' 'LAC'],NBA,PF,26.0,0.0,11.8,2.0,3.5,0.571,0.0,0.1,0.0,2.0,3.4,0.587,0.571,0.7,1.0,0.682,1.5,2.4,3.9,0.5,0.4,0.5,0.6,1.1,4.7,1,18.0,10.0,2.0,2.0,2.0,14.9,['NEVADA'],,0,0,0,4,2007,
0,Rick Fisher,1971-72,23.0,['TOT' 'UTS' 'FLO'],ABA,PF,12.0,,6.6,1.7,3.2,0.6,0.0,0.0,,1.7,3.2,0.6,0.6,0.1,0.1,1.0,1.2,1.9,3.1,0.7,,,0.3,0.9,3.4,1,13.0,11.0,1.0,,,,['COLORADOST'],,0,0,0,10,1971,
0,Dave Fedor,1962-63,22.0,['SFW'],NBA,,7.0,,3.9,0.4,1.4,0.3,,,,,,,,0.0,0.1,0.0,,,0.9,0.1,,,,0.6,0.9,0,4.0,4.0,1.0,,,,['FLORIDAST'],,0,0,0,7,1962,
0,Dick Farley,1954-55,22.0,['SYR' 'DET'],NBA,SG,72.0,,19.8,2.5,6.4,0.395,,,,,,,,2.0,2.9,0.737,,,2.8,2.1,,,,2.1,7.0,0,21.0,9.0,7.0,,,,['INDIANA'],,0,1,0,6,1954,
0,Joe Fulks,1946-47,25.0,['PHW'],BAA,PF,70.0,,31.2,8.8,29.3,0.346,,,,,,,,8.4,10.6,0.855,,,7.9,2.0,,,,4.6,26.0,0,63.0,16.0,7.0,,,,['MURRAYST'],https://www.basketball-reference.com/req/202106291/images/headshots/fulksjo01.jpg,2,1,0,,,
0,Todd Fuller,1996-97,22.0,['GSW' 'UTA' 'CHH' 'MIA'],NBA,C,75.0,18.0,12.7,1.5,3.6,0.452,0.0,0.1,0.0,1.5,3.5,0.452,0.452,1.0,1.5,1.0,1.4,2.4,3.4,0.3,0.3,0.3,0.7,1.9,4.1,0,18.0,15.0,3.0,3.0,3.0,17.2,['NCSTATE'],,0,0,0,11,1996,
0,Evan Fournier,2012-13,20.0,['DEN' 'ORL' 'TOT' 'BOS' 'NYK'],NBA,SG,81.0,81.0,32.9,6.6,14.2,0.493,3.0,7.7,0.463,4.2,8.4,0.541,0.576,3.8,4.7,0.867,0.6,3.0,3.3,3.7,1.3,0.6,2.1,2.8,19.7,1,41.0,10.0,10.0,5.0,3.0,31.4,,https://www.basketball-reference.com/req/202106291/images/headshots/fournev01.jpg,0,0,0,20,2012,
0,Larry Fogle,1975-76,22.0,['NYK'],NBA,SG,2.0,,7.0,0.5,2.5,0.2,,,,,,,,0.0,0.0,,0.5,1.0,1.5,0.0,0.5,0.0,,2.0,1.0,0,2.0,3.0,,1.0,,,['ULALA' 'CANISIUS'],,0,0,0,16,1975,
0,Ron Franz,1967-68,22.0,['OAK' 'NOB' 'FLO' 'TOT' 'MMT' 'DLC'],ABA,SF,74.0,,30.1,5.2,12.2,0.506,0.3,1.3,0.355,5.1,11.2,0.509,0.509,3.9,5.3,0.737,2.2,4.9,7.1,2.6,,,2.4,3.4,14.5,1,33.0,15.0,5.0,,,,['KANSAS'],,0,0,0,2,1967,
0,Jordan Farmar,2006-07,20.0,['LAL' 'NJN' 'LAC' 'MEM' 'SAC'],NBA,PG,82.0,18.0,24.6,3.8,8.9,0.467,2.0,4.5,0.444,2.4,5.0,0.546,0.554,1.5,1.6,1.0,0.5,2.0,2.5,5.0,1.3,0.2,2.3,1.8,10.4,0,30.0,9.0,17.0,6.0,2.0,27.5,['UCLA'],https://www.basketball-reference.com/req/202106291/images/headshots/farmajo01.jpg,0,2,0,26,2006,
0,John Fairchild,1965-66,22.0,['LAL' 'ANA' 'TOT' 'DNR' 'INA' 'KEN'],NBA,SF,63.0,,21.1,4.4,10.0,0.437,0.4,0.7,0.6,4.4,9.9,0.438,0.441,2.2,3.2,0.709,0.8,2.7,5.4,1.0,,,1.7,2.7,10.9,1,32.0,16.0,2.0,,,,['BYU'],,0,0,0,8,1965,
0,Derek Fisher,1996-97,22.0,['LAL' 'GSW' 'UTA' 'TOT' 'OKC' 'DAL'],NBA,PG,82.0,82.0,35.5,4.4,10.8,0.437,2.1,5.0,0.435,3.1,7.2,0.453,0.52,3.2,3.7,0.933,0.5,2.7,3.0,4.4,2.0,0.2,2.0,2.9,13.3,1,29.0,11.0,13.0,6.0,2.0,29.8,['ARKANSASLR'],https://www.basketball-reference.com/req/202106291/images/headshots/fishede01.jpg,0,5,0,24,1996,
0,Tim Frazier,2014-15,24.0,['TOT' 'PHI' 'POR' 'NOP' 'WAS' 'MIL' 'DET' 'MEM' 'ORL' 'CLE'],NBA,PG,65.0,35.0,29.3,4.8,10.6,0.5,0.8,2.0,0.419,3.9,8.6,0.517,0.521,2.8,3.7,0.833,0.9,3.5,4.4,7.5,1.4,0.2,3.0,2.7,13.1,1,29.0,11.0,15.0,5.0,2.0,28.3,['PENNST'],https://www.basketball-reference.com/req/202106291/images/headshots/fraziti01.jpg,0,0,0,,,1.0
0,Warren Fenley,1946-47,24.0,['BOS'],BAA,,33.0,,,0.9,4.2,0.225,,,,,,,,0.7,1.4,0.511,,,,0.5,,,,1.8,2.6,0,8.0,,,,,,,,0,0,0,,,
0,Bob Faught,1946-47,25.0,['CLR'],BAA,,51.0,,,2.8,9.4,0.295,,,,,,,,1.2,2.1,0.575,,,,0.6,,,,1.9,6.7,0,19.0,,,,,,,,0,0,0,,,
0,Danny Fortson,1997-98,21.0,['DEN' 'BOS' 'GSW' 'DAL' 'SEA'],NBA,PF,80.0,76.0,33.8,4.8,9.4,0.58,0.0,0.1,0.333,4.8,9.3,0.58,0.58,7.0,9.0,0.88,4.8,11.5,16.3,1.6,0.6,0.4,2.1,4.3,16.7,0,26.0,24.0,5.0,3.0,3.0,24.1,['CINCY'],https://www.basketball-reference.com/req/202106291/images/headshots/fortsda01.jpg,0,0,0,10,1997,
0,Richie Frahm,2003-04,26.0,['SEA' 'POR' 'TOT' 'MIN' 'HOU' 'LAC'],NBA,SF,54.0,2.0,16.3,2.0,5.4,0.453,1.0,2.8,0.388,1.3,2.9,0.617,0.576,0.5,0.6,0.885,0.4,1.3,1.4,0.8,0.3,0.1,0.6,1.0,5.3,1,31.0,6.0,3.0,3.0,2.0,30.9,['GONZAGA'],,0,0,0,,,
0,Bobby Fields,1971-72,22.0,['UTS'],ABA,,22.0,,5.6,1.0,2.2,0.458,0.1,0.3,0.286,0.9,1.9,0.488,0.479,0.4,0.6,0.615,0.7,0.6,1.4,0.9,,,1.0,1.5,2.5,0,10.0,5.0,5.0,,,,['LASALLE'],,0,0,0,3,1971,
0,Bob Ferry,1959-60,22.0,['STL' 'DET' 'BAL'],NBA,C,80.0,,31.4,5.4,12.5,0.451,,,,,,,,3.6,5.3,0.741,,,6.8,2.2,,,,3.1,13.9,0,39.0,20.0,8.0,,,,['STLOUIS'],,0,0,0,7,1959,
0,Tellis Frank,1987-88,22.0,['GSW' 'MIA' 'MIN'],NBA,PF,78.0,39.0,22.9,3.6,7.9,0.545,0.0,0.0,0.0,3.6,7.9,0.545,0.545,2.3,3.0,0.765,2.0,3.0,5.0,1.4,0.7,0.5,1.7,3.7,9.5,0,24.0,15.0,6.0,4.0,3.0,20.7,['WKENTUCKY'],,0,0,0,14,1987,
0,Aleem Ford,2021-22,24.0,['ORL'],NBA,SF,5.0,0.0,14.8,1.2,4.0,0.3,0.4,3.0,0.133,0.8,1.0,0.8,0.35,0.0,0.0,,0.4,2.6,3.0,0.4,0.2,0.0,0.8,1.4,2.8,0,8.0,5.0,1.0,1.0,,4.0,['WISCONSIN'],https://www.basketball-reference.com/req/202106291/images/headshots/fordal03.jpg,0,0,0,,,
0,Kay Felder,2016-17,21.0,['CLE' 'TOT' 'CHI' 'DET'],NBA,PG,42.0,0.0,9.6,1.5,4.7,0.392,0.3,1.3,0.318,1.3,3.4,0.404,0.415,0.8,1.2,0.917,1.0,1.0,2.0,1.4,0.4,0.2,1.1,0.9,4.0,1,14.0,5.0,6.0,3.0,1.0,13.9,['OAKLAND'],https://www.basketball-reference.com/req/202106291/images/headshots/feldeka01.jpg,0,0,0,24,2016,
0,Adonal Foyle,1997-98,22.0,['GSW' 'ORL' 'TOT' 'MEM'],NBA,C,82.0,72.0,25.1,2.7,6.5,0.636,0.0,0.0,0.0,2.7,6.5,0.636,0.636,0.9,1.3,0.673,2.7,4.3,7.0,0.8,0.6,2.7,1.4,2.9,5.9,1,20.0,20.0,5.0,4.0,9.0,25.6,['COLGATE'],https://www.basketball-reference.com/req/202106291/images/headshots/foylead01.jpg,0,0,0,8,1997,
0,Phil Farbman,1948-49,24.0,['TOT' 'PHW' 'BOS'],BAA,,48.0,,,1.1,3.7,0.341,,,,,,,,1.4,1.8,0.789,,,,0.9,,,,1.9,3.4,1,18.0,,3.0,,,,,,0,0,0,,,
0,Levi Fontaine,1970-71,22.0,['SFW'],NBA,SG,35.0,,6.0,1.5,4.1,0.366,,,,,,,,0.8,1.1,0.757,,,0.4,0.6,,,,0.8,3.8,0,16.0,4.0,4.0,,,,,,0,0,0,2,1970,
0,Mike Flynn,1975-76,22.0,['INA' 'IND'],ABA,SG,73.0,,18.1,3.4,7.8,0.449,0.4,1.5,0.253,3.4,7.8,0.449,0.449,1.4,1.9,0.711,1.0,1.5,2.6,2.5,0.8,0.1,1.2,1.7,8.2,0,24.0,11.0,9.0,4.0,2.0,13.5,['KENTUCKY'],,0,0,0,5,1975,
0,Donnie Freeman,1967-68,23.0,['MNM' 'MMF' 'TOT' 'UTS' 'TEX' 'DLC' 'INA' 'SAA' 'LAL'],ABA,SG,79.0,,40.1,9.7,21.3,0.485,0.1,0.3,0.4,9.6,21.1,0.491,0.485,7.9,9.6,0.831,2.8,3.4,5.7,6.4,0.9,0.3,3.3,3.3,27.4,1,48.0,13.0,12.0,4.0,1.0,0.4,['ILLINOIS'],,5,1,0,9,1966,
0,Bruce Flowers,1979-80,22.0,['CLE'],Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),53.0,5.0,13.2,2.1,3.9,0.534,0.0,0.0,0.0,2.1,3.8,0.539,0.534,0.8,1.0,0.774,1.3,2.1,3.4,0.9,0.4,0.2,0.8,1.9,4.9,0,14.0,11.0,3.0,3.0,1.0,14.1,['NOTREDAME'],,0,0,0,4,1979,
0,Jamie Feick,1996-97,22.0,['TOT' 'CHH' 'SAS' 'MIL' 'NJN'],NBA,"C,PF",81.0,17.0,32.7,2.6,5.2,0.504,0.3,0.3,1.0,2.6,5.2,0.504,0.625,1.7,2.3,0.717,4.3,7.3,11.0,0.9,1.3,0.7,1.3,2.8,6.8,1,17.0,25.0,4.0,4.0,4.0,22.1,['MICHIGANST'],,0,0,0,19,1996,
0,Jim Farmer,1987-88,23.0,['DAL' 'UTA' 'SEA' 'TOT' 'PHI' 'DEN'],NBA,SG,38.0,1.0,17.7,4.0,8.6,0.458,0.2,0.9,0.45,3.8,7.8,0.5,0.47,1.8,2.5,1.0,1.1,1.5,2.5,1.5,0.5,0.1,1.5,2.3,10.0,1,26.0,8.0,6.0,3.0,1.0,22.7,['ALABAMA'],,0,0,0,20,1987,
0,Rod Foster,1983-84,23.0,['PHO'],NBA,PG,80.0,34.0,17.8,3.6,8.1,0.45,0.5,1.6,0.325,3.1,6.5,0.48,0.482,1.5,1.9,0.787,0.5,1.0,1.5,2.5,0.8,0.1,1.5,2.4,8.8,0,27.0,7.0,11.0,4.0,2.0,25.6,['UCLA'],,0,0,0,4,1983,
0,Don Ford,1975-76,23.0,['LAL' 'TOT' 'CLE'],NBA,SF,82.0,1.0,24.6,4.1,9.3,0.508,0.0,0.1,0.5,4.1,9.3,0.512,0.508,1.4,1.8,0.917,1.6,3.1,4.5,1.8,0.9,0.6,1.2,2.7,9.6,1,25.0,15.0,8.0,5.0,3.0,22.4,['NMEXICO' 'UCSB'],,0,0,0,2,1975,
0,Fred Foster,1968-69,22.0,['CIN' 'TOT' 'PHI' 'DET' 'CLE' 'BUF'],NBA,SF,74.0,,28.1,6.2,13.9,0.449,,,,,,,,2.5,3.3,0.844,0.8,1.1,4.2,1.5,0.3,0.1,,2.8,14.8,1,32.0,13.0,8.0,3.0,1.0,,['MIAMIOH'],,0,0,0,6,1968,
0,Malik Fitts,2020-21,23.0,['LAC' 'TOT' 'UTA' 'BOS'],NBA,PF,15.0,0.0,5.0,0.8,1.3,0.6,0.4,0.8,0.5,0.4,0.7,0.75,0.75,0.0,0.0,,0.3,1.4,1.4,0.6,0.0,0.0,0.3,1.0,1.9,1,7.0,7.0,3.0,,,8.1,['SFLORIDA' 'STMARYSCA'],https://www.basketball-reference.com/req/202106291/images/headshots/fittsma01.jpg,0,0,0,,,
0,Dave Feitl,1986-87,24.0,['HOU' 'GSW' 'WSB' 'NJN'],NBA,C,70.0,36.0,16.1,2.6,5.8,0.45,0.0,0.1,0.0,2.6,5.7,0.455,0.45,1.3,1.9,0.842,1.2,3.6,4.8,0.8,0.3,0.3,1.2,2.4,6.5,0,20.0,17.0,4.0,2.0,2.0,15.8,['UTEP'],,0,0,0,19,1986,
0,Hank Finkel,1966-67,24.0,['LAL' 'SDR' 'BOS'],NBA,C,80.0,,23.3,4.6,9.3,0.492,,,,,,,,2.5,3.6,0.756,0.7,1.6,7.7,1.4,0.1,0.1,,3.7,11.6,0,42.0,22.0,7.0,1.0,1.0,,['DAYTON'],,0,1,0,5,1964,
0,Melvin Frazier,2018-19,22.0,['ORL' 'OKC'],NBA,SG,19.0,0.0,40.0,4.3,16.0,0.441,0.4,7.0,0.5,4.0,9.0,0.467,0.559,1.7,2.3,0.714,1.7,2.7,4.3,0.3,0.5,0.1,1.0,2.7,10.7,0,16.0,5.0,2.0,2.0,1.0,7.3,['TULANE'],https://www.basketball-reference.com/req/202106291/images/headshots/frazime01.jpg,0,0,0,5,2018,
0,Bob Ford,1972-73,23.0,['MMT'],ABA,SF,9.0,,8.2,0.6,1.9,0.294,0.0,0.0,,0.6,1.9,0.294,0.294,0.4,0.6,0.8,0.2,1.1,1.3,0.4,,,0.4,0.9,1.6,0,8.0,3.0,2.0,,,,['PURDUE'],,0,0,0,11,1972,
0,Vern Fleming,1984-85,22.0,['IND' 'NJN'],NBA,PG,82.0,82.0,35.9,5.7,11.5,0.531,0.1,0.5,0.353,5.5,11.5,0.539,0.534,3.3,4.4,0.802,1.9,3.6,4.8,7.4,1.6,0.2,2.6,2.9,14.3,0,31.0,13.0,18.0,5.0,2.0,33.5,['GEORGIA'],https://www.basketball-reference.com/req/202106291/images/headshots/flemive01.jpg,0,0,0,18,1984,5.0
0,Desmond Ferguson,2003-04,26.0,['POR'],NBA,SF,7.0,0.0,4.6,0.7,1.7,0.417,0.4,1.1,0.375,0.3,0.6,0.5,0.542,0.0,0.3,0.0,0.0,0.6,0.6,0.1,0.0,0.0,0.1,0.0,1.9,0,5.0,1.0,1.0,,,4.7,['MISSOURI' 'DETROIT'],,0,0,0,,,
0,Joel Freeland,2012-13,25.0,['POR'],NBA,PF,52.0,8.0,14.0,1.5,3.1,0.49,0.0,0.0,0.0,1.5,3.1,0.49,0.49,0.4,0.6,0.84,1.7,2.7,4.0,0.7,0.3,0.5,0.6,1.9,3.5,0,16.0,17.0,3.0,2.0,3.0,12.3,,https://www.basketball-reference.com/req/202106291/images/headshots/freeljo01.jpg,0,0,0,30,2006,
