,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,3P,3PA,3P%,2P,2PA,2P%,eFG%,ORB,DRB,STL,BLK,TOV,"Career high, Steals","Career high, Blocks","Career high, Game Score",Triple-Doubles
0,Dwayne Polee,1986-87,23.0,['LAC'],NBA,SG,1.0,0.0,6.0,1.0,4.0,0.25,0.0,0.0,,0.0,0.0,3.0,2.0,0,2.0,,,['UNLV' 'PEPPERDINE'],,0,0,0,7,1986,0.0,3.0,0.0,1.0,1.0,1.0,0.25,0.0,0.0,1.0,0.0,1.0,1.0,,-1.6,
0,Bob Pettit,1954-55,22.0,['MLH' 'STL'],NBA,PF,80.0,,42.1,11.1,24.7,0.463,9.3,12.2,0.82,20.3,3.7,3.8,31.1,0,57.0,35.0,10.0,['LSU'],https://www.basketball-reference.com/req/202106291/images/headshots/pettibo01.jpg,11,1,1,2,1954,,,,,,,,,,,,,,,,2.0
0,Zaza Pachulia,2003-04,19.0,['ORL' 'MIL' 'ATL' 'DAL' 'GSW' 'DET'],NBA,C,79.0,78.0,31.4,4.0,8.7,0.564,4.1,5.2,0.846,9.4,2.6,3.7,12.2,0,27.0,21.0,10.0,,https://www.basketball-reference.com/req/202106291/images/headshots/pachuza01.jpg,0,2,0,13,2003,0.0,0.1,0.0,4.0,8.7,0.567,0.564,3.4,6.2,1.1,0.5,2.3,5.0,4.0,29.2,
0,Oleksiy Pecherov,2007-08,22.0,['WAS' 'MIN'],NBA,C,44.0,5.0,10.2,1.8,4.3,0.41,0.8,0.9,0.906,2.8,0.3,1.3,4.5,0,24.0,10.0,3.0,,https://www.basketball-reference.com/req/202106291/images/headshots/pecheol01.jpg,0,0,0,18,2006,0.5,1.7,0.326,1.4,3.1,0.463,0.455,1.1,2.1,0.2,0.3,0.7,2.0,2.0,19.1,
0,Joe Pace,1976-77,23.0,['WSB'],NBA,C,49.0,,8.9,1.4,2.9,0.479,1.2,1.9,0.613,2.7,0.5,1.8,3.9,0,18.0,10.0,3.0,,,0,1,0,4,1975,,,,,,,,1.0,1.7,0.2,0.6,0.9,2.0,2.0,12.5,
0,Henry Pearcy,1946-47,24.0,['DTF'],BAA,,29.0,,,0.8,3.7,0.222,0.9,1.2,0.735,,0.2,0.7,2.5,0,16.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,
0,Wiley Peck,1979-80,22.0,['SAS'],NBA,SF,52.0,,12.1,1.4,3.3,0.432,0.7,1.1,0.618,3.5,0.6,1.9,3.5,0,13.0,11.0,5.0,['MISSST'],,0,0,0,19,1979,0.0,0.0,0.0,1.4,3.2,0.437,0.432,1.3,2.3,0.3,0.4,0.9,3.0,3.0,7.7,
0,Charlie Paulk,1968-69,22.0,['MIL' 'CIN' 'TOT' 'CHI' 'NYK'],NBA,PF,68.0,,17.8,4.0,9.4,0.43,1.2,1.9,0.778,4.7,0.6,2.7,9.2,1,30.0,15.0,2.0,,,0,0,0,7,1968,,,,,,,,,,,,,,,,
0,Charlie Parsley,1949-50,24.0,['PHW'],NBA,,9.0,,,0.9,3.4,0.258,0.7,0.8,0.857,,0.9,0.8,2.4,0,9.0,,4.0,['WKENTUCKY'],,0,0,0,,1949,,,,,,,,,,,,,,,,
0,Jeremy Pargo,2011-12,25.0,['MEM' 'TOT' 'CLE' 'PHI' 'GSW'],NBA,PG,44.0,11.0,17.9,3.7,7.5,0.5,1.1,1.6,0.683,1.3,2.7,2.7,8.3,1,28.0,5.0,8.0,['GONZAGA'],https://www.basketball-reference.com/req/202106291/images/headshots/pargoje01.jpg,0,0,0,,,1.0,2.3,0.429,2.7,5.2,0.533,0.568,0.3,1.1,0.5,0.1,1.5,2.0,1.0,19.4,
0,Kostas Papanikolaou,2014-15,24.0,['HOU' 'DEN'],NBA,SF,43.0,6.0,18.5,1.6,4.6,0.364,0.3,0.5,0.722,2.7,2.0,1.7,4.2,0,19.0,10.0,5.0,,https://www.basketball-reference.com/req/202106291/images/headshots/papanko01.jpg,0,0,0,18,2012,0.7,2.5,0.313,0.9,2.1,0.418,0.439,0.9,1.8,0.7,0.3,1.3,3.0,2.0,15.4,
0,Sasha Pavlović,2003-04,20.0,['UTA' 'CLE' 'MIN' 'TOT' 'DAL' 'NOH' 'BOS' 'POR'],NBA,SF,79.0,45.0,23.3,3.3,7.9,0.462,1.5,1.9,0.8,2.5,1.6,2.4,9.0,1,25.0,10.0,7.0,,https://www.basketball-reference.com/req/202106291/images/headshots/pavloal01.jpg,0,0,0,19,2003,0.9,2.2,0.5,2.4,5.7,0.474,0.558,0.7,2.0,0.8,1.0,1.5,4.0,4.0,19.8,
0,Reggie Perry,2020-21,20.0,['BRK' 'TOT' 'POR' 'IND'],NBA,PF,26.0,1.0,19.7,4.3,8.7,1.0,1.0,1.7,0.769,5.1,1.3,3.3,10.0,1,20.0,10.0,5.0,['MISSST'],https://www.basketball-reference.com/req/202106291/images/headshots/perryre01.jpg,0,0,0,27,2020,0.3,1.8,0.19,4.0,6.9,1.0,1.0,1.7,3.4,1.0,0.7,1.2,4.0,2.0,15.4,
0,Ricky Pierce,1982-83,23.0,['DET' 'SDC' 'MIL' 'TOT' 'SEA' 'GSW' 'IND' 'DEN' 'CHH'],NBA,SG,81.0,78.0,34.1,8.5,16.7,0.538,6.1,6.8,0.925,3.4,3.1,3.1,23.0,1,45.0,12.0,9.0,['RICE'],https://www.basketball-reference.com/req/202106291/images/headshots/piercri01.jpg,1,0,0,18,1982,1.1,2.6,0.536,7.7,15.2,0.55,0.565,1.5,1.9,1.3,0.3,2.4,6.0,3.0,34.4,
0,Myles Patrick,1980-81,26.0,['LAL'],NBA,SF,3.0,,3.0,0.7,1.7,0.4,0.3,0.7,0.5,0.7,0.3,1.0,1.7,0,3.0,1.0,1.0,['AUBURN'],,0,0,0,,,0.0,0.0,,0.7,1.7,0.4,0.4,0.3,0.3,0.0,0.0,0.3,,,1.7,
0,Doyle Parrack,1946-47,25.0,['CHS'],BAA,,58.0,,,1.9,7.1,0.266,0.9,1.4,0.65,,0.3,1.3,4.7,0,15.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,
0,Marcus Paige,2017-18,24.0,['CHO'],NBA,PG,5.0,0.0,5.6,0.8,2.8,0.286,0.4,0.4,1.0,0.8,0.6,0.0,2.4,0,9.0,2.0,2.0,['UNC'],https://www.basketball-reference.com/req/202106291/images/headshots/paigema01.jpg,0,0,0,25,2016,0.4,1.6,0.25,0.4,1.2,0.333,0.357,0.0,0.8,0.0,0.0,0.0,,,7.7,
0,Richard Petruška,1993-94,25.0,['HOU'],NBA,C,22.0,0.0,4.2,0.9,2.1,0.435,0.3,0.4,0.75,1.4,0.0,0.7,2.4,0,12.0,4.0,1.0,['LOYOLAMARY' 'UCLA'],,0,1,0,19,1993,0.3,0.7,0.467,0.6,1.4,0.419,0.511,0.4,1.0,0.1,0.1,0.7,1.0,1.0,7.4,
0,Errol Palmer,1967-68,,['MNM'],ABA,SF,63.0,,18.9,2.6,7.2,0.364,2.7,4.0,0.672,7.5,1.4,2.7,7.9,0,33.0,15.0,,['DEPAUL'],,0,0,0,,,0.0,0.0,,2.6,7.2,0.364,0.364,,,,,1.2,,,,
0,Kevin Porter,1972-73,22.0,['BAL' 'CAP' 'WSB' 'DET' 'TOT' 'NJN'],NBA,PG,82.0,0.0,37.4,6.5,13.8,0.525,3.2,4.1,0.833,2.7,13.4,4.4,16.2,1,40.0,8.0,29.0,['STFRANPA'],https://www.basketball-reference.com/req/202106291/images/headshots/porteke01.jpg,0,0,0,9,1972,0.0,0.1,0.25,6.5,13.8,0.525,0.525,1.0,2.0,1.9,0.2,4.7,7.0,2.0,38.3,
0,Jacob Pullen,2017-18,28.0,['PHI'],NBA,PG,3.0,0.0,2.0,0.3,0.7,0.5,0.0,0.0,,0.0,0.0,0.0,0.7,0,2.0,,,['KANSASST'],https://www.basketball-reference.com/req/202106291/images/headshots/pulleja01.jpg,0,0,0,,,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.0,0.0,0.0,0.0,0.3,,,0.7,
0,Tom Patterson,1972-73,24.0,['BAL' 'CAP'],NBA,PF,23.0,,4.0,0.9,2.1,0.429,0.6,1.0,0.813,1.0,1.0,0.8,2.4,0,10.0,5.0,2.0,,,0,0,0,12,1972,,,,,,,,0.5,0.5,0.0,0.0,,,,,
0,Wesley Person,1994-95,23.0,['PHO' 'CLE' 'MEM' 'TOT' 'POR' 'ATL' 'MIA' 'DEN'],NBA,SG,82.0,82.0,39.0,6.0,12.1,0.495,1.8,2.3,1.0,4.4,2.3,1.9,15.1,1,33.0,15.0,7.0,['AUBURN'],https://www.basketball-reference.com/req/202106291/images/headshots/persowe01.jpg,0,0,0,23,1994,2.3,5.5,0.485,4.2,8.0,0.521,0.583,0.9,3.6,1.6,0.6,1.3,6.0,4.0,30.6,
0,Gerald Paddio,1990-91,25.0,['CLE' 'SEA' 'TOT' 'IND' 'NYK' 'WSB'],NBA,SF,70.0,22.0,16.9,3.0,7.2,0.447,1.1,1.8,0.796,1.7,1.3,1.0,7.2,1,24.0,7.0,7.0,['UNLV'],,0,0,0,24,1988,0.1,0.3,0.25,2.9,6.9,0.457,0.453,0.6,1.1,0.4,0.1,1.0,2.0,1.0,17.4,
0,Mel Peterson,1963-64,25.0,['BAL' 'OAK' 'LAS'],NBA,,77.0,,20.6,4.2,9.8,1.0,1.0,1.2,1.0,5.9,1.4,2.1,9.5,0,34.0,13.0,4.0,,,0,1,0,4,1960,0.1,1.0,0.265,4.1,9.4,1.0,1.0,1.3,2.1,,,1.5,,,,
0,Gary Plummer,1984-85,22.0,['GSW' 'DEN'],NBA,PF,66.0,0.0,12.3,1.8,3.8,0.465,1.2,1.6,0.726,2.9,0.7,2.4,4.7,0,20.0,10.0,5.0,['BOSTONUNIV'],,0,0,0,21,1984,0.0,0.1,0.25,1.8,3.8,0.471,0.465,0.9,2.0,0.2,0.2,1.3,2.0,3.0,19.1,
0,Trayvon Palmer,2021-22,27.0,['DET'],NBA,SG,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,,2.0,0.0,2.0,0.0,0,,2.0,,['CHICAGOST'],,0,0,0,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,,-1.9,
0,Paul Pressey,1982-83,24.0,['MIL' 'SAS' 'GSW'],NBA,SG,81.0,80.0,36.0,6.0,11.6,0.523,4.0,5.4,0.827,5.4,7.8,3.5,16.1,0,30.0,15.0,16.0,['TULSA'],https://www.basketball-reference.com/req/202106291/images/headshots/presspa01.jpg,0,0,0,20,1982,0.3,0.9,0.35,5.9,11.4,0.528,0.525,1.9,3.5,2.1,0.9,3.1,7.0,5.0,32.5,6.0
0,Mal Pradd,1967-68,23.0,['NOB'],ABA,SG,50.0,,6.5,1.6,3.7,0.45,1.9,2.4,0.782,1.0,0.5,1.2,5.2,0,14.0,3.0,2.0,,,0,0,0,6,1965,0.1,0.3,0.231,1.6,3.5,0.451,0.45,0.7,0.3,,,0.7,,,,
0,Kirk Penney,2003-04,23.0,['MIA' 'LAC'],NBA,SG,4.0,0.0,9.0,0.5,3.0,0.333,0.0,0.0,,0.5,0.5,0.5,1.5,0,3.0,1.0,1.0,['WISCONSIN'],,0,0,0,,,0.5,1.5,0.333,0.3,1.5,0.5,0.333,0.0,0.5,0.5,0.0,1.5,1.0,,1.7,
0,Josh Powell,2003-04,21.0,['DAL' 'TOT' 'IND' 'GSW' 'LAC' 'LAL' 'ATL' 'HOU'],"Did Not Play (other pro league—Russia, Italy, WBA)","Did Not Play (other pro league—Russia, Italy, WBA)",64.0,25.0,19.2,2.3,6.0,0.526,1.1,1.7,0.8,5.2,0.7,2.6,5.5,1,22.0,13.0,5.0,['NCSTATE'],https://www.basketball-reference.com/req/202106291/images/headshots/poweljo01.jpg,0,2,0,,,0.1,0.3,0.438,2.3,6.0,0.526,0.526,1.8,5.0,0.2,1.0,1.0,2.0,3.0,17.7,
0,Kendrick Perkins,2003-04,19.0,['BOS' 'TOT' 'OKC' 'CLE' 'NOP'],NBA,C,78.0,78.0,29.6,4.0,6.7,0.615,2.1,3.6,0.667,8.1,2.0,3.3,10.1,1,26.0,20.0,6.0,,https://www.basketball-reference.com/req/202106291/images/headshots/perkike01.jpg,0,1,0,27,2003,0.0,0.0,0.0,4.0,6.7,0.617,0.615,2.7,6.2,1.0,2.0,2.2,3.0,7.0,24.6,
0,Dave Popson,1988-89,24.0,['TOT' 'LAC' 'MIA' 'BOS' 'MIL'],NBA,PF,19.0,0.0,6.8,1.1,2.5,0.44,0.5,0.5,0.9,1.6,0.6,1.1,2.3,1,10.0,4.0,2.0,['UNC'],,0,0,0,19,1987,0.0,0.2,0.0,1.1,2.5,0.5,0.44,1.0,1.1,0.4,0.2,0.8,2.0,1.0,9.4,
0,Barry Parkhill,1973-74,22.0,['VIR' 'SSL'],ABA,SG,78.0,,24.0,3.4,8.2,0.417,1.0,1.3,0.82,1.7,2.9,2.9,7.8,0,21.0,6.0,8.0,['VIRGINIA'],,0,0,0,15,1973,0.1,0.3,0.188,3.4,8.1,0.422,0.417,0.3,1.4,0.6,0.2,2.2,2.0,1.0,4.6,
0,Roger Powell,2006-07,24.0,['UTA'],NBA,SF,3.0,0.0,4.3,0.0,1.0,0.0,0.7,0.7,1.0,1.0,0.0,0.7,0.7,0,2.0,2.0,,['ILLINOIS'],,0,0,0,,,0.0,0.3,0.0,0.0,0.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0.0,
0,Aleksej Pokusevski,2020-21,19.0,['OKC'],NBA,PF,61.0,28.0,24.2,3.2,9.1,0.434,0.7,1.0,0.738,5.2,2.2,1.7,8.2,0,29.0,15.0,12.0,,https://www.basketball-reference.com/req/202106291/images/headshots/pokusal01.jpg,0,0,0,17,2020,1.3,4.6,0.365,2.1,4.5,0.498,0.51,1.3,4.0,0.6,1.3,2.2,4.0,6.0,21.2,1.0
0,Cincy Powell,1967-68,25.0,['DLC' 'KEN' 'UTS' 'VIR'],ABA,SF,83.0,,36.2,7.4,15.8,0.496,5.3,6.8,0.775,11.0,3.6,4.0,20.1,0,43.0,23.0,11.0,['PORTLAND'],,2,0,0,5,1965,0.1,0.4,0.323,7.4,15.6,0.5,0.498,3.8,7.1,0.6,0.4,3.3,2.0,1.0,,1.0
0,Laron Profit,1999-00,22.0,['WAS' 'LAL'],NBA,SG,42.0,12.0,17.3,1.6,4.1,0.476,0.9,1.3,0.875,1.8,2.5,1.2,4.3,0,18.0,8.0,14.0,['MARYLAND'],,0,0,0,9,1999,0.2,0.7,0.286,1.5,3.3,0.561,0.494,0.6,1.4,1.0,0.3,1.3,7.0,2.0,19.5,
0,Howard Porter,1971-72,23.0,['CHI' 'TOT' 'NYK' 'DET' 'NJN'],NBA,SF,78.0,,28.2,6.0,12.3,0.5,2.2,2.7,0.858,5.9,0.7,2.6,13.2,1,29.0,17.0,7.0,['VILLANOVA'],,0,0,0,15,1971,,,,,,,,2.0,3.9,0.6,0.9,0.9,4.0,4.0,17.6,
0,Ed Peterson,1949-50,25.0,['SYR' 'TOT' 'TRI'],NBA,,62.0,,,2.8,8.4,0.428,2.2,3.3,0.675,6.9,1.6,4.0,7.8,1,19.0,14.0,2.0,,,0,0,0,,1948,,,,,,,,,,,,,,,,
0,Bob Peterson,1953-54,22.0,['TOT' 'BLB' 'MLH' 'NYK'],NBA,,58.0,,13.6,2.1,5.2,0.4,1.3,1.8,0.833,4.2,0.8,2.3,5.3,1,19.0,10.0,5.0,['OREGON'],,0,0,0,,1952,,,,,,,,,,,,,,,,
