,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,3P,3PA,3P%,2P,2PA,2P%,eFG%,ORB,DRB,STL,BLK,TOV,"Career high, Steals","Career high, Blocks","Career high, Game Score",Triple-Doubles
0,Jason Terry,1999-00,22.0,['ATL' 'DAL' 'BOS' 'BRK' 'HOU' 'MIL'],NBA,PG,82.0,81.0,38.0,7.3,16.7,0.501,3.7,4.4,0.889,4.1,7.4,2.5,19.7,0,46.0,10.0,16.0,['ARIZONA'],https://www.basketball-reference.com/req/202106291/images/headshots/terryja01.jpg,0,1,0,10,1999,2.3,6.2,0.438,5.8,12.8,0.54,0.582,0.6,3.5,1.8,0.3,3.1,6.0,3.0,35.1,1.0
0,Marquis Teague,2012-13,19.0,['CHI' 'TOT' 'BRK' 'MEM'],NBA,PG,48.0,3.0,24.7,1.3,5.3,0.415,0.7,1.7,0.789,2.0,4.3,1.7,3.7,1,11.0,5.0,6.0,['KENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/teaguma01.jpg,0,0,0,29,2012,0.3,1.3,0.375,1.0,4.0,0.433,0.443,0.3,1.7,1.3,0.2,1.0,3.0,3.0,9.6,
0,Sedale Threatt,1983-84,22.0,['PHI' 'TOT' 'CHI' 'SEA' 'LAL' 'HOU'],NBA,PG,82.0,82.0,37.4,6.4,12.7,0.519,2.5,3.0,0.89,3.3,7.2,3.0,15.1,1,42.0,11.0,15.0,['WVTECH'],,0,0,0,23,1983,0.7,2.1,0.438,6.2,11.9,0.535,0.538,0.7,2.8,2.0,0.2,2.2,7.0,3.0,35.8,
0,Matt Thomas,2019-20,25.0,['TOR' 'TOT' 'UTA' 'CHI'],NBA,SG,45.0,1.0,11.5,1.8,3.7,0.487,0.4,0.5,0.857,1.5,0.5,0.9,4.9,1,22.0,6.0,4.0,['IOWAST'],https://www.basketball-reference.com/req/202106291/images/headshots/thomama02.jpg,0,0,0,,,1.1,2.4,0.475,0.8,1.4,0.615,0.643,0.2,1.3,0.2,0.1,0.4,3.0,1.0,15.8,
0,Hedo Türkoğlu,2000-01,21.0,['SAC' 'SAS' 'ORL' 'TOR' 'TOT' 'PHO' 'LAC'],NBA,SF,82.0,82.0,36.9,6.8,14.9,0.456,4.1,5.1,0.861,5.7,5.1,3.1,19.5,1,39.0,19.0,17.0,,https://www.basketball-reference.com/req/202106291/images/headshots/turkohe01.jpg,0,0,0,16,2000,2.0,5.1,0.44,4.8,9.8,0.485,0.601,1.0,4.7,1.0,0.6,3.0,5.0,3.0,32.6,3.0
0,Maurice Taylor,1997-98,21.0,['LAC' 'HOU' 'TOT' 'NYK' 'SAC'],NBA,PF,75.0,69.0,35.9,7.4,15.9,0.494,3.3,4.5,0.736,6.5,1.6,3.9,17.1,1,34.0,20.0,5.0,['MICHIGAN'],,0,0,0,14,1997,0.1,0.2,0.375,7.4,15.8,0.497,0.494,2.2,4.9,0.8,0.8,2.7,4.0,4.0,29.3,
0,Herschell Turner,1967-68,29.0,['TOT' 'PTP' 'ANA'],ABA,PG,41.0,,13.6,1.4,4.3,0.326,0.6,1.3,0.5,2.1,1.3,1.9,3.6,1,12.0,3.0,,['NEBRASKA'],,0,0,0,5,1960,0.2,0.8,1.0,1.3,3.5,0.354,0.344,,,,,1.2,,,,
0,Jake Tsakalidis,2000-01,21.0,['PHO' 'MEM' 'TOT' 'HOU'],NBA,C,67.0,47.0,23.6,2.8,6.0,0.606,1.7,2.4,0.8,5.6,0.5,2.9,7.3,1,23.0,16.0,3.0,,,0,0,0,25,2000,0.0,0.0,0.0,2.8,6.0,0.606,0.606,1.9,3.6,0.3,1.0,1.2,3.0,5.0,21.2,
0,Jack Thompson,1968-69,22.0,['INA'],ABA,,2.0,,2.0,0.5,1.5,0.333,0.0,0.0,,0.5,1.0,0.0,1.0,0,2.0,1.0,1.0,['SCAROLINA'],,0,0,0,11,1968,0.0,0.5,0.0,0.5,1.0,0.5,0.333,0.5,0.0,,,1.0,,,,
0,Reggie Theus,1978-79,21.0,['CHI' 'TOT' 'KCK' 'SAC' 'ATL' 'ORL' 'NJN'],NBA,PG,82.0,82.0,36.9,9.1,19.1,0.495,6.1,7.3,0.867,4.0,9.6,3.4,23.8,1,46.0,17.0,18.0,['UNLV'],https://www.basketball-reference.com/req/202106291/images/headshots/theusre01.jpg,2,0,0,9,1978,0.6,1.8,0.361,8.9,18.0,0.521,0.503,1.7,2.8,1.7,0.4,4.2,6.0,4.0,35.4,2.0
0,Marcus Thornton,2009-10,22.0,['NOH' 'TOT' 'SAC' 'BRK' 'BOS' 'PHO' 'HOU' 'WAS'],NBA,SG,73.0,51.0,38.1,7.9,17.5,0.451,3.5,4.4,0.881,4.7,3.4,2.2,21.3,1,42.0,11.0,9.0,['LSU'],https://www.basketball-reference.com/req/202106291/images/headshots/thornma01.jpg,0,0,0,13,2009,2.1,6.1,0.419,5.9,12.1,0.524,0.52,1.6,3.4,1.7,0.2,2.1,6.0,2.0,37.2,
0,Jeff Teague,2009-10,21.0,['ATL' 'IND' 'MIN' 'TOT' 'BOS' 'MIL'],NBA,PG,82.0,82.0,33.1,5.8,13.2,0.476,4.4,5.1,0.887,4.0,8.2,2.4,16.5,1,34.0,9.0,18.0,['WAKE'],https://www.basketball-reference.com/req/202106291/images/headshots/teaguje01.jpg,1,1,0,19,2009,1.4,3.5,0.464,4.8,10.3,0.514,0.521,0.5,3.6,1.7,0.6,2.9,6.0,3.0,32.4,
0,Kevin Thompson,1993-94,22.0,['POR'],NBA,C,14.0,0.0,4.1,0.4,1.0,0.429,0.1,0.1,0.5,0.9,0.2,0.8,0.9,0,4.0,7.0,1.0,['NCSTATE'],,0,0,0,21,1993,0.0,0.1,0.0,0.4,0.9,0.462,0.429,0.5,0.4,0.0,0.1,0.4,,2.0,4.3,
0,Bill Thieben,1956-57,21.0,['FTW' 'DET'],NBA,PF,58.0,,10.9,1.6,5.3,0.352,1.0,1.5,0.655,3.6,0.3,1.6,4.1,0,17.0,6.0,2.0,,,0,0,0,7,1956,,,,,,,,,,,,,,,,
0,Nate Thurmond,1963-64,22.0,['SFW' 'GSW' 'CHI' 'TOT' 'CLE'],NBA,PF,82.0,,45.2,8.1,19.6,0.446,6.1,8.7,0.754,22.0,4.2,3.4,21.9,1,43.0,42.0,13.0,['BOWLGREEN'],https://www.basketball-reference.com/req/202106291/images/headshots/thurmna01.jpg,7,0,0,3,1963,,,,,,,,4.0,10.1,0.7,2.9,,3.0,12.0,,4.0
0,Earl Tatum,1976-77,23.0,['LAL' 'TOT' 'IND' 'BOS' 'DET' 'CLE'],NBA,SG,82.0,,32.6,6.3,13.6,0.487,1.9,2.4,0.8,3.6,4.0,3.4,14.4,1,25.0,11.0,9.0,['MARQUETTE'],,0,0,0,4,1976,0.1,0.2,0.333,6.3,13.6,0.487,0.487,1.2,2.7,1.8,0.5,2.3,9.0,4.0,23.6,
0,Isaiah Taylor,2016-17,22.0,['HOU' 'ATL'],NBA,PG,67.0,9.0,17.4,2.4,5.8,0.418,1.5,2.1,0.702,1.4,3.1,1.7,6.6,0,26.0,5.0,9.0,['TEXAS'],https://www.basketball-reference.com/req/202106291/images/headshots/taylois01.jpg,0,0,0,,,0.3,1.2,0.25,2.1,4.6,0.461,0.444,0.3,1.1,0.5,0.3,1.3,2.0,1.0,17.5,
0,Gene Tormohlen,1962-63,25.0,['STL' 'ATL'],NBA,C,77.0,,16.4,2.7,6.4,0.5,0.8,1.4,0.659,5.5,1.2,2.8,6.3,0,27.0,16.0,6.0,['TENNESSEE'],,0,0,0,5,1959,,,,,,,,,,,,,,,,
0,Tristan Thompson,2011-12,20.0,['CLE' 'BOS' 'TOT' 'SAC' 'IND' 'CHI'],NBA,PF,82.0,82.0,31.6,5.1,9.9,0.6,2.9,4.1,0.693,10.2,2.1,2.9,12.0,1,35.0,22.0,6.0,['TEXAS'],https://www.basketball-reference.com/req/202106291/images/headshots/thomptr01.jpg,0,1,0,4,2011,0.2,0.4,1.0,4.9,9.7,0.604,0.6,4.0,6.2,0.7,1.1,1.8,4.0,5.0,35.2,
0,Rayjon Tucker,2019-20,22.0,['UTA' 'PHI' 'TOT' 'DEN' 'MIL'],NBA,SG,20.0,0.0,21.0,2.5,3.5,0.714,1.0,1.5,0.826,2.0,3.0,1.0,7.5,1,18.0,4.0,4.0,['ARKANSASLR'],https://www.basketball-reference.com/req/202106291/images/headshots/tuckera01.jpg,0,0,0,,,1.5,1.5,1.0,1.0,2.0,0.654,0.929,1.0,1.0,1.5,0.1,0.5,2.0,1.0,16.7,
0,Kurt Thomas,1995-96,23.0,['MIA' 'DAL' 'NYK' 'PHO' 'TOT' 'SEA' 'SAS' 'MIL' 'CHI' 'POR'],NBA,PF,82.0,82.0,35.7,6.1,12.7,0.542,2.6,3.2,1.0,10.4,2.0,4.2,14.0,1,33.0,21.0,7.0,['TXCHRIST'],https://www.basketball-reference.com/req/202106291/images/headshots/thomaku01.jpg,0,0,0,10,1995,0.0,0.1,1.0,6.1,12.7,0.537,0.548,2.6,8.3,1.0,1.2,2.0,5.0,6.0,30.6,
0,Killian Tillie,2020-21,22.0,['MEM'],NBA,C,36.0,3.0,12.8,1.2,3.5,0.339,0.5,0.6,0.818,1.7,0.6,1.6,3.3,0,16.0,6.0,3.0,['GONZAGA'],https://www.basketball-reference.com/req/202106291/images/headshots/tilliki02.jpg,0,0,0,,,0.8,2.4,0.314,0.5,1.3,0.39,0.445,0.6,1.1,0.6,0.4,0.4,3.0,3.0,11.9,
0,Carl Thomas,1991-92,22.0,['SAC' 'CLE' 'TOT' 'GSW' 'ORL'],NBA,SG,43.0,0.0,31.0,5.0,12.0,0.8,1.0,2.0,1.0,1.3,1.0,3.0,12.0,1,14.0,6.0,4.0,['EMICHIGAN'],,0,0,0,,,1.0,2.1,0.5,4.0,10.0,0.8,0.8,0.4,1.1,1.0,0.3,1.0,3.0,1.0,12.8,
0,B.J. Tyler,1994-95,23.0,['PHI'],NBA,PG,55.0,8.0,14.7,1.3,3.4,0.381,0.6,0.9,0.7,1.1,3.2,1.1,3.5,0,16.0,5.0,10.0,['DEPAUL' 'TEXAS'],,0,0,0,20,1994,0.3,0.9,0.314,1.0,2.5,0.406,0.423,0.2,0.9,0.7,0.0,1.8,4.0,1.0,15.1,
0,Skip Thoren,1965-66,22.0,['MNM' 'MMF'],Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),78.0,,35.2,6.8,14.1,0.484,3.2,5.3,0.622,13.6,2.6,4.2,16.7,0,33.0,26.0,9.0,['ILLINOIS'],,1,0,0,4,1965,0.0,0.1,0.0,6.8,14.1,0.485,0.484,5.0,9.8,,,3.1,,,,
0,Mike Tobey,2016-17,22.0,['CHO'],NBA,C,2.0,0.0,12.5,0.5,2.0,0.25,0.0,0.0,,1.5,0.5,1.0,1.0,0,2.0,3.0,1.0,['VIRGINIA'],https://www.basketball-reference.com/req/202106291/images/headshots/tobeymi01.jpg,0,0,0,,,0.0,0.0,,0.5,2.0,0.25,0.25,1.0,0.5,0.0,0.0,0.5,,,1.2,
0,Sid Tanenbaum,1947-48,22.0,['NYK' 'TOT' 'BLB'],BAA,,46.0,,,3.8,15.0,0.309,2.6,3.1,0.844,,3.9,1.7,10.1,1,23.0,,9.0,,,0,0,0,,,,,,,,,,,,,,,,,,
0,Al Tucker,1967-68,24.0,['SEA' 'TOT' 'CIN' 'CHI' 'BAL' 'FLO'],NBA,PF,84.0,,29.2,5.4,12.2,0.513,2.4,3.2,0.822,7.5,1.4,3.2,13.1,1,35.0,15.0,8.0,,,0,0,0,6,1967,0.4,1.0,0.429,5.4,12.2,0.513,0.513,1.4,3.7,,,1.8,,,,
0,Charlie Tyra,1957-58,22.0,['NYK' 'CHP'],NBA,C,78.0,,27.5,5.5,12.9,0.426,2.2,3.3,0.704,8.1,1.4,3.5,12.8,0,28.0,19.0,5.0,['LOUISVILLE'],,0,0,0,2,1957,,,,,,,,,,,,,,,,
0,Sebastian Telfair,2004-05,19.0,['POR' 'BOS' 'MIN' 'TOT' 'LAC' 'CLE' 'PHO' 'TOR' 'OKC'],NBA,PG,78.0,51.0,32.2,4.0,9.3,0.457,1.9,2.6,0.833,2.3,5.9,2.9,9.8,1,30.0,7.0,13.0,,https://www.basketball-reference.com/req/202106291/images/headshots/telfase01.jpg,0,0,0,13,2004,1.1,3.8,0.381,3.5,7.4,0.538,0.486,0.5,2.0,1.0,0.2,1.9,6.0,4.0,25.7,
0,Rod Thorn,1963-64,22.0,['BAL' 'DET' 'TOT' 'STL' 'SEA'],NBA,SG,75.0,,34.6,5.7,13.5,0.472,3.8,5.2,0.737,4.8,3.7,2.5,15.2,1,32.0,12.0,13.0,['WVIRGINIA'],,0,0,0,2,1963,,,,,,,,,,,,,,,,
0,Ansley Truitt,1972-73,22.0,['DLC'],ABA,PF,16.0,,5.4,1.1,2.6,0.429,0.2,0.6,0.333,2.4,0.1,0.6,2.4,0,8.0,5.0,1.0,['CALIFORNIA'],,0,0,0,11,1972,0.0,0.0,,1.1,2.6,0.429,0.429,0.6,1.8,,,0.4,,,,
0,David Thirdkill,1982-83,22.0,['PHO' 'DET' 'TOT' 'MIL' 'SAS' 'BOS'],NBA,SF,49.0,3.0,26.0,2.5,5.5,0.75,2.5,3.0,0.833,3.5,1.5,2.5,7.5,1,20.0,8.0,5.0,['BRADLEY'],,0,1,0,15,1982,0.0,0.1,0.143,2.5,5.5,0.75,0.75,2.5,1.0,1.0,0.5,1.2,3.0,1.0,19.0,
0,Andy Tonkovich,1948-49,26.0,['PRO'],BAA,,17.0,,,1.1,4.2,0.268,0.4,0.5,0.667,,0.6,0.7,2.6,0,11.0,,2.0,,,0,0,0,1,1948,,,,,,,,,,,,,,,,
0,Jeff Turner,1984-85,22.0,['NJN' 'ORL'],NBA,PF,76.0,51.0,23.7,3.6,7.5,0.529,1.2,1.6,1.0,5.1,1.5,3.5,8.6,0,28.0,13.0,6.0,['VANDY'],,0,0,0,17,1984,0.7,2.1,0.588,3.6,7.3,0.526,0.54,1.5,3.6,0.4,0.2,1.8,3.0,4.0,21.6,
0,Hasheem Thabeet,2009-10,22.0,['MEM' 'TOT' 'HOU' 'POR' 'OKC'],NBA,C,68.0,13.0,13.0,1.1,1.9,1.0,0.9,1.4,0.65,3.6,0.2,2.4,3.1,1,13.0,11.0,2.0,['UCONN'],https://www.basketball-reference.com/req/202106291/images/headshots/thabeha01.jpg,0,0,0,2,2009,0.0,0.0,,1.1,1.9,1.0,1.0,1.3,2.3,0.5,1.3,0.6,2.0,5.0,13.1,
0,Trey Thompkins,2011-12,21.0,['LAC'],NBA,C,24.0,0.0,5.0,1.0,2.5,0.393,0.2,0.3,0.714,1.0,0.1,0.4,2.4,0,8.0,7.0,2.0,['GEORGIA'],https://www.basketball-reference.com/req/202106291/images/headshots/thomptr02.jpg,0,0,0,7,2011,0.2,0.5,0.308,0.8,2.0,0.417,0.426,0.2,0.8,0.1,0.1,0.3,1.0,1.0,5.9,
0,Emanuel Terry,2018-19,22.0,['TOT' 'PHO' 'MIA'],NBA,PF,3.0,0.0,10.0,2.0,3.0,0.667,1.0,2.0,0.5,5.0,1.0,2.0,4.5,1,5.0,6.0,2.0,,https://www.basketball-reference.com/req/202106291/images/headshots/terryem01.jpg,0,0,0,,,0.0,0.0,,2.0,3.0,0.667,0.667,2.7,2.3,1.5,0.0,1.7,2.0,,6.6,
0,Jay Taylor,1989-90,22.0,['NJN'],NBA,SG,17.0,0.0,6.7,1.2,3.1,0.404,0.4,0.5,0.667,0.6,0.3,0.5,3.0,0,8.0,2.0,1.0,['EILLINOIS'],,0,0,0,,,0.2,0.8,0.231,1.1,2.3,0.462,0.433,0.3,0.4,0.3,0.2,0.6,2.0,1.0,5.9,
0,Mike Taylor,2008-09,23.0,['LAC'],NBA,PG,51.0,5.0,15.1,2.2,5.2,0.412,1.1,1.6,0.691,1.7,2.1,1.6,5.7,0,35.0,8.0,6.0,['IOWAST'],,0,0,0,25,2008,0.3,0.8,0.325,1.9,4.5,0.427,0.436,0.4,1.3,0.7,0.0,1.4,4.0,,30.3,
0,Xavier Tillman Sr.,2020-21,22.0,['MEM'],NBA,PF,61.0,29.0,19.3,3.1,5.1,0.614,0.9,1.5,0.648,5.0,1.6,2.0,7.0,0,20.0,14.0,7.0,['MICHIGANST'],https://www.basketball-reference.com/req/202106291/images/headshots/tillmxa01.jpg,0,0,0,5,2020,0.4,1.1,0.338,3.0,4.8,0.632,0.621,2.0,3.1,1.0,0.6,0.8,4.0,2.0,20.4,
0,Jae'Sean Tate,2020-21,25.0,['HOU'],NBA,SF,78.0,77.0,29.2,4.7,9.3,0.506,1.7,2.4,0.725,5.4,2.8,3.7,11.8,0,32.0,14.0,10.0,['OHIOST'],https://www.basketball-reference.com/req/202106291/images/headshots/tateja01.jpg,0,0,0,,,0.9,2.8,0.312,3.8,6.8,0.595,0.554,1.9,3.7,1.2,0.5,1.8,4.0,5.0,36.3,
0,Tyrus Thomas,2006-07,20.0,['CHI' 'TOT' 'CHA' 'MEM'],NBA,PF,79.0,61.0,27.5,3.9,8.6,1.0,3.0,3.8,1.0,6.4,1.2,2.8,10.8,1,27.0,16.0,5.0,['LSU'],https://www.basketball-reference.com/req/202106291/images/headshots/thomaty01.jpg,0,0,0,4,2006,0.1,0.3,0.375,3.9,8.5,1.0,1.0,1.9,4.9,1.4,1.9,1.8,6.0,9.0,29.7,
0,Johnny Taylor,1997-98,23.0,['ORL' 'DEN' 'TOT'],NBA,SF,36.0,9.0,20.1,2.3,5.5,0.417,0.9,1.3,0.739,2.8,0.7,2.7,5.8,1,21.0,12.0,3.0,['INDIANHICC' 'UTCHAT'],,0,0,0,17,1997,0.7,1.9,1.0,1.6,3.6,0.431,0.48,0.8,2.0,0.8,0.5,0.9,3.0,3.0,17.2,
0,Melvin Turpin,1984-85,24.0,['CLE' 'UTA' 'WSB'],NBA,C,80.0,69.0,28.7,5.7,10.5,0.544,2.3,2.9,0.811,7.0,0.7,3.3,13.7,0,32.0,17.0,4.0,['KENTUCKY'],,0,0,0,6,1984,0.0,0.1,0.333,5.7,10.4,0.547,0.544,2.3,4.7,0.8,1.3,1.7,4.0,6.0,31.2,
0,Dave Twardzik,1972-73,22.0,['VIR' 'POR'],ABA,PG,80.0,,35.3,4.7,8.6,0.612,4.2,5.1,0.873,3.3,5.3,3.1,13.6,0,28.0,8.0,13.0,['OLDDOM'],,1,1,0,13,1972,0.1,0.4,0.571,4.7,8.6,0.612,0.612,1.2,2.3,1.7,0.2,3.5,5.0,3.0,26.0,
0,P.J. Tucker,2006-07,21.0,['TOR' 'PHO' 'TOT' 'HOU' 'MIL' 'MIA' 'PHI'],NBA,SF,82.0,82.0,34.3,3.3,7.6,0.5,1.9,2.5,0.826,6.6,2.2,3.2,9.4,1,24.0,19.0,8.0,['TEXAS'],https://www.basketball-reference.com/req/202106291/images/headshots/tuckepj01.jpg,0,1,0,5,2006,1.8,4.7,0.415,2.4,5.2,0.551,0.577,2.0,5.1,1.6,0.6,1.4,7.0,4.0,24.1,
0,Monte Towe,1975-76,22.0,['DNA' 'DEN'],ABA,PG,64.0,,9.0,1.1,2.8,0.406,0.6,0.7,0.818,0.9,2.1,1.3,3.0,0,17.0,5.0,9.0,['NCSTATE'],,1,0,0,3,1975,0.1,0.7,0.214,1.1,2.7,0.46,0.427,0.2,0.8,0.6,0.1,1.3,3.0,,,
0,Hollis Thompson,2013-14,22.0,['PHI' 'TOT' 'NOP'],NBA,SF,77.0,41.0,28.0,3.5,8.8,0.46,0.9,1.3,0.719,3.5,1.3,2.4,9.8,1,23.0,10.0,6.0,['GEORGETOWN'],https://www.basketball-reference.com/req/202106291/images/headshots/thompho01.jpg,0,0,0,,,1.9,5.1,0.401,1.6,3.7,0.507,0.55,0.9,2.8,0.8,0.4,1.0,4.0,3.0,21.3,
0,Vince Taylor,1982-83,22.0,['NYK'],NBA,SG,31.0,0.0,10.4,1.2,3.3,0.363,0.7,1.0,0.656,1.2,1.3,1.7,3.1,0,12.0,7.0,5.0,['DUKE'],,0,0,0,11,1982,0.0,0.0,,1.2,3.3,0.363,0.363,0.6,0.5,0.6,0.1,1.0,2.0,1.0,11.0,
0,Daniel Theis,2017-18,25.0,['BOS' 'TOT' 'CHI' 'HOU' 'IND'],NBA,C,66.0,64.0,25.0,4.0,7.7,0.598,1.3,1.9,0.763,6.6,1.8,3.4,10.0,1,25.0,16.0,6.0,,https://www.basketball-reference.com/req/202106291/images/headshots/theisda01.jpg,0,0,0,,,0.9,3.0,0.388,3.3,5.3,0.679,0.643,2.2,4.4,0.7,1.3,1.2,3.0,5.0,26.4,
0,Raymond Townsend,1978-79,23.0,['GSW' 'IND'],NBA,SG,75.0,0.0,15.5,2.3,5.6,0.439,0.8,1.4,0.735,1.2,1.5,1.5,5.4,0,24.0,4.0,7.0,['UCLA'],,0,0,0,22,1978,0.1,0.6,0.222,2.2,5.3,0.439,0.439,0.4,0.8,0.8,0.1,0.9,6.0,2.0,18.9,
0,Paul Thompson,1983-84,22.0,['CLE' 'TOT' 'MIL' 'PHI'],NBA,SF,82.0,27.0,21.7,4.5,10.7,0.467,1.6,2.1,0.86,3.8,1.8,2.6,10.5,1,26.0,13.0,6.0,['TULANE'],,0,0,0,3,1983,0.2,0.7,0.261,4.3,10.0,0.482,0.474,1.5,2.4,1.2,0.7,1.3,5.0,5.0,21.6,
0,John Thompson,1964-65,23.0,['BOS'],NBA,PF,64.0,,10.9,1.4,3.3,0.467,1.0,1.6,0.667,3.6,0.3,2.2,3.6,0,15.0,13.0,3.0,['PROVIDENCE'],,0,2,0,9,1964,,,,,,,,,,,,,,,,
0,Kelly Tripucka,1981-82,22.0,['DET' 'UTA' 'CHH'],NBA,SF,82.0,82.0,38.8,9.7,19.9,0.498,6.8,8.0,0.91,5.4,4.1,2.9,26.5,0,56.0,14.0,11.0,['NOTREDAME'],https://www.basketball-reference.com/req/202106291/images/headshots/tripuke01.jpg,2,0,0,12,1981,0.6,1.5,0.48,9.5,19.3,0.501,0.51,2.7,3.0,1.2,0.3,3.4,6.0,2.0,39.3,
0,Cam Thomas,2021-22,20.0,['BRK'],NBA,SG,67.0,4.0,17.6,3.5,8.0,0.441,2.6,3.1,0.868,2.4,1.4,1.0,10.6,0,47.0,8.0,6.0,['LSU'],https://www.basketball-reference.com/req/202106291/images/headshots/thomaca02.jpg,0,0,0,27,2021,0.9,2.6,0.383,2.6,5.7,0.52,0.497,0.2,2.2,0.5,0.1,1.1,3.0,2.0,34.9,
0,Axel Toupane,2015-16,23.0,['DEN' 'TOT' 'MIL' 'NOP'],NBA,SF,21.0,1.0,20.5,2.5,4.0,0.625,0.6,0.9,0.765,1.5,0.7,2.5,5.5,1,14.0,3.0,2.0,,https://www.basketball-reference.com/req/202106291/images/headshots/toupaax01.jpg,0,1,0,,,0.6,1.9,0.5,2.0,2.5,0.8,0.688,0.4,1.1,0.5,0.5,0.3,3.0,2.0,10.1,
0,Corny Thompson,1982-83,22.0,['DAL'],NBA,PF,44.0,2.0,11.8,1.0,3.1,0.314,0.8,1.0,0.783,2.7,0.8,2.1,2.8,0,9.0,9.0,4.0,['UCONN'],,0,0,0,4,1982,0.0,0.0,,1.0,3.1,0.314,0.314,0.9,1.8,0.3,0.2,0.7,2.0,1.0,6.7,
0,Peter Thibeaux,1984-85,23.0,['GSW'],NBA,SF,51.0,8.0,12.6,2.4,5.5,0.482,0.8,1.3,0.642,1.8,0.7,2.0,5.5,0,22.0,7.0,3.0,['STMARYSCA'],,0,0,0,7,1983,0.0,0.1,0.4,2.3,5.4,0.487,0.482,0.7,1.1,0.5,0.4,0.9,3.0,3.0,17.3,
0,Jason Thompson,2008-09,22.0,['SAC' 'TOT' 'GSW' 'TOR'],NBA,PF,82.0,81.0,31.4,4.9,10.5,0.535,2.6,3.7,0.818,8.5,1.7,3.8,12.5,1,27.0,22.0,7.0,['RIDER'],https://www.basketball-reference.com/req/202106291/images/headshots/thompja02.jpg,0,0,0,12,2008,0.3,0.8,0.333,4.9,10.3,0.537,0.535,3.0,5.5,0.7,1.0,1.9,5.0,4.0,25.8,
0,Terry Taylor,2021-22,22.0,['IND' 'TOT' 'CHI'],NBA,PF,33.0,7.0,21.6,4.1,6.7,0.9,1.1,1.5,0.714,5.2,1.2,1.8,9.6,1,24.0,16.0,5.0,['AUSTINPEAY'],https://www.basketball-reference.com/req/202106291/images/headshots/taylote01.jpg,0,0,0,,,0.4,1.2,1.0,3.7,5.5,0.889,0.95,2.9,2.3,0.4,0.2,0.7,2.0,2.0,24.0,
0,Hal Tidrick,1948-49,33.0,['TOT' 'INJ' 'BLB'],BAA,,61.0,,,3.4,10.4,0.332,2.8,3.5,0.802,,1.7,3.3,9.7,1,24.0,,2.0,,,0,0,0,,,,,,,,,,,,,,,,,,
